feature,value,0,1,2,3,4
attn_0_1_outputs,<s>,-0.48129028,-0.09278502,-0.99206483,0.8915466,1.2871518
attn_0_1_outputs,_,0.525176,0.552441,0.5171368,0.33422288,-0.7404021
attn_0_1_outputs,_,0.2772405,0.50058603,0.02731716,0.18966971,-0.20767954
attn_0_1_outputs,_,0.9320963,0.9736864,-0.0131050125,-0.31704125,-1.2496375
attn_0_1_outputs,_,0.96054,1.0602565,-0.18714398,-0.4718396,-1.1382067
attn_0_1_outputs,_,1.2213197,0.48859856,0.49443868,-0.55391717,-1.3695706
attn_0_1_outputs,_,1.3500643,0.8419037,0.719564,-0.64707357,-1.9314433
attn_0_1_outputs,_,0.7547785,0.85055137,0.8641303,-0.6108297,-1.6563371
attn_0_1_outputs,_,0.08505855,-0.37434483,0.13853076,0.030398374,-0.50040287
attn_0_2_outputs,0,-0.20484929,-1.4016054,-0.8603441,0.85249346,1.4778477
attn_0_2_outputs,1,-1.8295934,-0.79668075,-0.8851022,0.8460383,1.4249756
attn_0_2_outputs,2,-5.055707,-2.2299492,-0.15038972,1.4198381,2.0077236
attn_0_2_outputs,3,-2.1983008,-1.2475203,-0.55164546,1.1507822,1.5242399
attn_0_2_outputs,4,-2.056682,-1.5555363,-1.0066968,0.82029915,1.6184171
attn_0_2_outputs,</s>,-1.9926332,-1.3330382,-0.8089911,0.6277462,1.4384243
attn_0_2_outputs,<pad>,-1.1347067,0.27289405,-0.12633947,0.02176492,0.6721844
attn_0_2_outputs,<s>,-2.87993,-1.0188597,-0.56181616,1.2368889,1.5968152
attn_0_2_outputs,_,0.1880722,0.5862574,0.18595931,-0.5356361,-0.7769107
attn_0_2_outputs,_,0.23443553,1.022545,-0.26374176,-0.46374097,-0.737505
attn_0_2_outputs,_,0.8449311,1.1570188,0.30505538,-0.4286395,-1.0448216
attn_0_2_outputs,_,1.1151788,0.81573343,0.48276588,-0.53206754,-1.2455087
attn_0_2_outputs,_,0.8010395,0.71229845,-0.041044954,-0.36089694,-1.3249155
attn_0_2_outputs,_,0.4581224,0.18908386,0.06985497,-0.43255132,-2.4888425
attn_0_2_outputs,_,1.2732861,0.49809667,1.1449169,-0.46296307,-2.5300612
attn_0_2_outputs,_,0.31105667,-0.77982694,-0.04348311,0.14908724,-1.4714767
attn_0_3_outputs,0,-0.11807494,-0.37248617,-0.5144245,0.71097094,0.9850032
attn_0_3_outputs,1,-1.4179914,-0.43046442,-0.3779462,0.74857295,0.5810912
attn_0_3_outputs,2,-2.1225977,-1.5929637,-0.27713287,0.58867484,0.49624085
attn_0_3_outputs,3,-2.1943374,-1.4216393,-0.7973326,0.87204057,0.010170876
attn_0_3_outputs,4,-2.216374,-1.810482,-1.2866495,0.36289006,1.2280337
attn_0_3_outputs,</s>,-4.9458127,-3.8927011,-2.1505826,1.3345401,5.8421283
attn_0_3_outputs,<pad>,-0.43640628,-0.5240276,-0.26897356,-0.5569757,0.36173904
attn_0_3_outputs,<s>,-0.79966885,-0.58631307,-0.61727995,-0.26685724,-0.011790631
attn_0_3_outputs,_,1.380264,0.22233213,0.4775797,0.5240848,-0.8480322
attn_0_3_outputs,_,0.68072087,0.7653564,-0.50175434,-0.41284564,-1.0940855
attn_0_3_outputs,_,1.2482371,0.73709303,-0.014752711,-0.22525182,-1.1493472
attn_0_3_outputs,_,0.9557809,0.3523856,0.22769116,-0.3662729,-0.6833456
attn_0_3_outputs,_,0.7768467,0.27566752,0.6202683,-0.015688378,-1.0999942
attn_0_3_outputs,_,0.3513563,0.17820686,0.0960875,-0.296358,-1.3357164
attn_0_3_outputs,_,0.60137814,-0.12694766,0.94701165,0.18603742,-1.2041667
attn_0_3_outputs,_,0.17633568,-0.43182793,-0.22544159,-0.13028036,-0.6716437
attn_1_0_outputs,0,-1.7494613,-0.86236316,-1.049697,0.9912516,2.0327432
attn_1_0_outputs,1,-2.229445,-1.1689098,-1.1530112,0.9733897,1.7469217
attn_1_0_outputs,2,-2.4673653,-1.5736911,-0.983513,0.8673354,1.5456887
attn_1_0_outputs,3,-2.4447258,-1.4083543,-1.0376964,1.168097,1.4628363
attn_1_0_outputs,4,-2.7193096,-1.5532484,-1.3560627,0.87984896,2.2259862
attn_1_0_outputs,</s>,-2.5257523,-1.3554327,-1.0275432,1.1216413,1.9363207
attn_1_0_outputs,<pad>,-0.6724517,-0.081455104,-0.7915904,-0.704393,0.8369338
attn_1_0_outputs,<s>,-1.9527876,-1.3740526,-1.0409212,1.1134408,1.9544896
attn_1_0_outputs,_,0.37125108,0.3933261,-0.5564859,0.0473512,0.60043424
attn_1_0_outputs,_,0.38856658,0.16939288,0.06685027,-0.19438274,0.22458507
attn_1_0_outputs,_,-0.42658907,1.4141009,0.26517636,-0.2922037,-0.0058151963
attn_1_0_outputs,_,0.34883377,0.17316373,0.3396982,-0.020802964,-1.0622227
attn_1_0_outputs,_,0.21280058,0.5463887,0.39636758,0.119507335,-0.84790355
attn_1_0_outputs,_,0.062395267,0.22258581,-0.4396399,-0.65653944,0.10635836
attn_1_0_outputs,_,-0.8122172,0.3569921,-0.27511224,0.013659938,0.47647178
attn_1_0_outputs,_,0.39771032,-0.6598296,0.43793193,0.49916866,-0.24387336
attn_1_1_outputs,0,-1.568788,-1.0824583,-1.1129664,1.1986501,1.4463947
attn_1_1_outputs,1,-1.4687302,-0.5721904,-0.79323083,1.7117718,1.7047856
attn_1_1_outputs,2,-1.7714138,-1.2924926,-0.8817795,1.2185969,1.3227335
attn_1_1_outputs,3,-1.9318622,-1.0998039,-1.0689447,1.5009295,1.0065017
attn_1_1_outputs,4,-1.7081934,-1.3239527,-1.3967308,1.1607307,1.7706239
attn_1_1_outputs,</s>,-1.545563,-0.96211845,-0.8174755,1.6325278,1.7217945
attn_1_1_outputs,<pad>,-0.46260187,0.02611738,-1.2793847,-0.71794826,0.3214088
attn_1_1_outputs,<s>,-1.7684635,-1.1796826,-1.1174589,1.3462148,1.5617732
attn_1_1_outputs,_,0.40950754,0.71783006,0.24117088,0.5166486,-0.24580301
attn_1_1_outputs,_,0.38343564,-0.43875256,-0.54175353,-0.41188505,-0.56664956
attn_1_1_outputs,_,0.37474144,-0.13340943,0.25195116,-0.6228659,-0.8404445
attn_1_1_outputs,_,0.26302737,0.10388333,-0.15295897,-0.24993521,-0.1347199
attn_1_1_outputs,_,0.62843,1.1158046,-0.6087152,0.12498465,-1.2252944
attn_1_1_outputs,_,-0.011477968,0.5173064,-0.45826143,0.31780964,0.16727965
attn_1_1_outputs,_,0.16988608,-0.019474216,-0.64468086,-0.16416462,-0.75042653
attn_1_1_outputs,_,0.38025913,0.28188223,0.05309472,0.40796247,0.31669235
attn_1_2_outputs,0,-2.092375,-1.2849666,-0.95511764,0.7721154,1.3777603
attn_1_2_outputs,1,-2.2162428,-1.0712107,-0.93176895,0.94231874,1.379534
attn_1_2_outputs,2,-2.3965073,-1.3705652,-0.5561595,0.87846726,1.3656672
attn_1_2_outputs,3,-2.3979526,-1.4011577,-0.823994,1.0835239,1.0145677
attn_1_2_outputs,4,-2.2810962,-1.4880114,-1.0444571,0.8332625,1.7993634
attn_1_2_outputs,</s>,-2.2168474,-1.3880687,-0.8974274,0.9830231,1.6497741
attn_1_2_outputs,<pad>,-0.032407418,0.035079047,-0.42374206,-1.029365,0.74756455
attn_1_2_outputs,<s>,-2.340773,-1.4121513,-0.828787,1.0697929,1.4251127
attn_1_2_outputs,_,-0.044755477,1.0033026,-0.078879185,-0.045637164,-0.59914416
attn_1_2_outputs,_,0.16748308,-0.21433367,-0.1415401,-0.3229958,-0.78748715
attn_1_2_outputs,_,0.13003324,-0.14299424,0.53759533,0.6041354,-1.2002172
attn_1_2_outputs,_,0.18406583,-0.20564494,-0.8953411,0.52871734,-0.5430992
attn_1_2_outputs,_,0.5498908,-0.038542,0.6131781,0.16915421,-0.29786092
attn_1_2_outputs,_,0.14737563,0.078467704,-0.05907893,0.32599527,-1.0458248
attn_1_2_outputs,_,0.33452973,0.3305474,0.40609673,0.26868147,-0.1816309
attn_1_2_outputs,_,-0.29446194,-0.16666064,0.27306378,0.2169535,-0.18304883
attn_1_3_outputs,0,-1.6178255,-1.0582557,-0.8381296,0.85475945,1.1354437
attn_1_3_outputs,1,-1.9156224,-1.1616637,-0.5533567,1.2573048,1.3668703
attn_1_3_outputs,2,-1.6592308,-1.185601,-0.30139422,1.1998274,1.3462104
attn_1_3_outputs,3,-2.20125,-1.6011333,-0.97265476,0.8850992,0.5438696
attn_1_3_outputs,4,-2.0734413,-1.4037483,-0.8640915,1.0835177,1.700377
attn_1_3_outputs,</s>,-1.774404,-1.0975235,-0.5801383,1.2499847,1.5684642
attn_1_3_outputs,<pad>,-0.41324964,-0.18261923,0.40353936,-0.1434935,0.9911636
attn_1_3_outputs,<s>,-2.0803888,-1.5206187,-0.7751373,0.9136751,1.1847209
attn_1_3_outputs,_,-0.4348946,0.95584637,-0.13565569,0.010073279,-0.69067276
attn_1_3_outputs,_,-0.03430368,0.5454376,-0.635924,0.45562744,-0.10356723
attn_1_3_outputs,_,0.32102603,0.05556691,-0.48051065,-0.5066679,-0.6092377
attn_1_3_outputs,_,0.37286258,0.35116524,-0.28571218,0.1396996,0.0830172
attn_1_3_outputs,_,0.67574245,-0.5431242,-0.4398991,-0.30346718,-0.9887329
attn_1_3_outputs,_,-0.4192337,0.53699154,0.6499125,0.34971288,0.53520274
attn_1_3_outputs,_,-0.9060565,0.32649532,-0.5822149,0.2415054,0.4045146
attn_1_3_outputs,_,0.0958183,-0.6676032,-0.45570022,0.029936017,0.63451093
attn_2_0_outputs,0,-1.8636385,-1.1708249,-0.9078905,0.5768864,1.5936826
attn_2_0_outputs,1,-2.8024447,-1.4759561,-1.1793634,0.60072654,1.4293627
attn_2_0_outputs,2,-2.0678132,-1.038019,-0.27209997,1.1093059,1.9437523
attn_2_0_outputs,3,-2.1173623,-1.0686144,-0.5707082,1.0913978,1.6753074
attn_2_0_outputs,4,-2.2699175,-1.4619092,-1.0232278,0.72347444,2.003085
attn_2_0_outputs,</s>,-2.2713406,-1.200169,-0.90014267,0.8303448,1.7577943
attn_2_0_outputs,<pad>,-0.515047,-0.58813995,-0.43198237,-0.21645771,1.5844566
attn_2_0_outputs,<s>,-2.0034633,-1.1362752,-0.7160243,0.98719203,1.8279876
attn_2_0_outputs,_,-0.1680316,0.36268902,-0.1878198,0.10282546,-0.14319643
attn_2_0_outputs,_,0.07523947,-0.25293633,-0.11852242,0.021287914,0.43655273
attn_2_0_outputs,_,0.71164185,0.648317,0.072110794,0.7952263,-0.7171816
attn_2_0_outputs,_,-0.21899885,0.6609472,0.05130466,0.14054227,-0.053554524
attn_2_0_outputs,_,-0.518037,0.9483907,-0.2975107,0.33224306,-0.44046938
attn_2_0_outputs,_,-0.43335825,-0.27439415,-0.42826205,-0.40660283,0.8524535
attn_2_0_outputs,_,0.12413529,0.0026534228,0.61459243,-0.46458265,-0.5027294
attn_2_0_outputs,_,-0.1367491,0.5631992,0.36117983,0.7524322,0.09477459
attn_2_1_outputs,0,-2.0118365,-1.3330929,-1.3011105,0.40823275,1.3221908
attn_2_1_outputs,1,-2.238572,-1.1905695,-0.981073,0.977541,1.754132
attn_2_1_outputs,2,-2.0882163,-1.2151406,-0.4593753,0.96255183,1.6779898
attn_2_1_outputs,3,-1.8826915,-1.0960964,-0.7483201,1.2126436,1.5884117
attn_2_1_outputs,4,-1.7510604,-1.027634,-0.6976572,1.1725115,2.2532468
attn_2_1_outputs,</s>,-1.7728088,-1.065976,-0.7012579,1.053931,1.9752492
attn_2_1_outputs,<pad>,-0.6115495,-0.17627752,-0.49261835,-0.5217098,1.1899657
attn_2_1_outputs,<s>,-2.1454735,-1.2960507,-1.0967746,0.76337206,1.5341953
attn_2_1_outputs,_,0.2410205,0.25139043,-0.2605788,-0.21815328,-0.7884453
attn_2_1_outputs,_,0.39334732,0.63433355,0.43102482,0.3962513,-0.5363008
attn_2_1_outputs,_,0.68291235,0.58895725,-0.101085514,-0.44308656,-0.88765436
attn_2_1_outputs,_,-0.5087198,0.12972622,0.42929083,-0.324079,-0.13189612
attn_2_1_outputs,_,0.33262193,0.024840564,-0.015212598,0.22532716,-0.63889664
attn_2_1_outputs,_,0.3696467,-0.25876084,-0.14834234,0.7450505,0.40001678
attn_2_1_outputs,_,-0.35119066,0.583152,-0.015799051,0.77665895,0.13234597
attn_2_1_outputs,_,-0.20892298,0.3598412,-0.33542103,0.42048594,-0.11899628
attn_2_2_outputs,0,-2.2063355,-1.5289518,-1.1597619,0.6197602,1.3498999
attn_2_2_outputs,1,-2.3348186,-1.3224863,-0.8643733,1.0940906,1.6939623
attn_2_2_outputs,2,-1.9905152,-1.2212491,-0.16787124,1.3234481,1.9622362
attn_2_2_outputs,3,-2.1018972,-1.2659363,-0.5066371,1.4715494,1.499149
attn_2_2_outputs,4,-2.683701,-1.911494,-1.2358373,0.6867913,1.7724355
attn_2_2_outputs,</s>,-1.8595022,-1.4439627,-0.7637791,1.1621464,1.8503053
attn_2_2_outputs,<pad>,-1.6485957,-0.31018734,-0.22154856,-0.48695675,0.8042421
attn_2_2_outputs,<s>,-1.6174072,-1.0067512,-0.37231767,1.4931294,2.2195194
attn_2_2_outputs,_,-0.07558171,0.42889103,-0.348207,-0.5431139,-0.1719876
attn_2_2_outputs,_,-0.03720305,0.21947674,-0.45844665,0.2670881,-0.17655271
attn_2_2_outputs,_,-0.8678182,0.7587101,-0.18091072,0.45290422,-0.27878198
attn_2_2_outputs,_,0.08097931,0.46528608,-0.04722423,-0.20816652,0.052019052
attn_2_2_outputs,_,0.032107934,0.43972185,0.21617182,-0.115014106,-0.16689406
attn_2_2_outputs,_,0.3622691,-0.11137051,-0.32293642,-0.20851213,-0.35859683
attn_2_2_outputs,_,-0.98607206,-0.065650366,0.04442758,0.6393392,-0.020414308
attn_2_2_outputs,_,0.20999603,-0.14295378,-0.30290595,0.14800225,0.83914524
attn_2_3_outputs,0,-1.2261763,-0.61415106,-0.3707252,1.1313999,1.3871179
attn_2_3_outputs,1,-1.8885442,-0.95738584,-0.9072968,0.51269346,0.85221416
attn_2_3_outputs,2,-2.2779627,-1.2562653,-0.37222198,1.155718,1.598034
attn_2_3_outputs,3,-1.3822321,-0.4168219,-0.097374655,1.2820052,1.1701381
attn_2_3_outputs,4,-4.32179,-3.0907187,-2.0555282,0.38017783,2.3678222
attn_2_3_outputs,</s>,-1.4186422,-1.7740055,-0.96770614,0.54307634,1.7249389
attn_2_3_outputs,<pad>,-0.65533066,0.031162823,-0.42694005,0.90811455,1.0232813
attn_2_3_outputs,<s>,-2.0880585,0.021675987,0.3402609,2.7137713,-1.8650143
attn_2_3_outputs,_,-0.20647453,-0.68624395,-0.3050207,0.3863315,0.7093908
attn_2_3_outputs,_,0.62288827,-0.120774284,0.10549192,-0.4280943,0.3055494
attn_2_3_outputs,_,0.9514005,0.10524436,-0.15997203,0.28922904,0.2491306
attn_2_3_outputs,_,-0.22227769,0.18739966,0.096954435,0.70620644,1.0335422
attn_2_3_outputs,_,0.2989766,1.0388111,0.24120258,0.08697117,0.3640383
attn_2_3_outputs,_,-0.2424299,-0.3065238,-0.24221408,-0.53366387,0.4481719
attn_2_3_outputs,_,-0.18034326,-0.7830744,-0.2670299,0.121087134,0.42787695
attn_2_3_outputs,_,0.22443913,-0.17428847,-0.81178933,0.2505989,0.24171048
mlp_0_0_outputs,0,-0.13749737,0.24394757,0.7316818,-0.8032858,-0.37818965
mlp_0_0_outputs,1,2.5327997,0.43693,-0.5235079,-0.9588462,-1.2488769
mlp_0_0_outputs,10,-15.541383,-20.573294,-15.134019,2.6115289,9.087447
mlp_0_0_outputs,11,0.071036905,0.81593883,0.3942538,-0.053075038,-0.7298409
mlp_0_0_outputs,12,-0.5297116,-5.253521,-7.041325,1.9186698,6.1137953
mlp_0_0_outputs,13,4.0970483,3.5249388,1.8769214,-5.91814,-10.6556425
mlp_0_0_outputs,14,1.0468671,0.1992704,-0.41508874,0.031979844,-0.5585518
mlp_0_0_outputs,15,1.1011978,-0.2584473,0.039397255,-0.3462972,-0.24618089
mlp_0_0_outputs,2,0.29626966,0.528592,0.7822789,-0.04985751,0.6249511
mlp_0_0_outputs,3,-6.862884,1.5002288,5.5186996,0.5476052,-1.9833751
mlp_0_0_outputs,4,0.9450223,0.23121727,0.10232552,-0.8396912,-1.2713457
mlp_0_0_outputs,5,0.21035835,-0.55292195,0.5886684,0.22412612,-0.043578126
mlp_0_0_outputs,6,-0.31228042,-3.0654907,-0.46250698,1.9359317,1.4646192
mlp_0_0_outputs,7,-4.106138,-1.1951895,2.1300352,1.7157776,-1.0940696
mlp_0_0_outputs,8,0.1448126,-0.07629817,-0.57101923,-0.026751503,0.564029
mlp_0_0_outputs,9,-1.259576,-0.8990707,-0.116127044,0.38905463,0.5657932
mlp_0_1_outputs,0,-0.44143966,0.2440406,0.41030073,0.9316897,-1.9732965
mlp_0_1_outputs,1,-0.717525,-0.19134165,-0.48613435,0.16233586,0.56695044
mlp_0_1_outputs,10,-0.54679066,-0.16574413,-0.39193082,0.36894947,0.25082743
mlp_0_1_outputs,11,0.691753,-0.3241704,0.31008124,0.6014612,0.08475744
mlp_0_1_outputs,12,0.2746078,-0.7229459,-0.4146103,-0.15056911,-0.33150673
mlp_0_1_outputs,13,0.5502688,0.886914,-0.44356722,0.12209918,-0.68196017
mlp_0_1_outputs,14,4.3084984,3.978451,0.23587267,-6.5498753,-9.068568
mlp_0_1_outputs,15,0.32023013,0.15713215,0.05924921,0.2645728,0.020608718
mlp_0_1_outputs,2,0.1391082,-0.07015325,-0.29156926,-0.4201131,-0.2365703
mlp_0_1_outputs,3,-6.048327,2.9145572,3.4341028,-0.3911334,-3.53083
mlp_0_1_outputs,4,0.29230168,0.68366545,-0.574872,-0.2572648,0.008588799
mlp_0_1_outputs,5,-0.07524569,-0.02639568,0.41421506,0.1376158,-1.3308758
mlp_0_1_outputs,6,-0.3530347,0.35783252,0.38910285,-0.2755158,0.13344657
mlp_0_1_outputs,7,-1.7833921,-0.8321821,-0.41367123,0.7802199,1.3806373
mlp_0_1_outputs,8,3.3285518,-7.7661686,-4.345206,2.7124023,5.1663117
mlp_0_1_outputs,9,0.30749878,0.54906386,0.44947368,-0.1436762,-0.36183533
mlp_1_0_outputs,0,-0.34637612,0.64435095,0.25433472,0.19220492,0.22306158
mlp_1_0_outputs,1,0.2485002,0.4357179,-0.47968358,0.050230093,0.022996377
mlp_1_0_outputs,10,0.32841027,0.23277527,0.09557757,-0.107241936,0.5944771
mlp_1_0_outputs,11,-0.7849065,0.9469049,0.49388632,0.3497662,-0.92216337
mlp_1_0_outputs,12,0.66520965,-0.4971852,0.11754632,0.23324095,-0.021857284
mlp_1_0_outputs,13,0.7220767,-0.11053903,-0.6270384,0.46376872,0.36895376
mlp_1_0_outputs,14,1.0166267,1.5672561,0.30399385,-1.6517396,-1.7516469
mlp_1_0_outputs,15,-3.798549,0.11031434,1.0200702,1.2416569,0.782092
mlp_1_0_outputs,2,5.74665,2.92007,-1.1622216,-6.1785164,-7.6557465
mlp_1_0_outputs,3,-1.1554272,0.9317872,0.7129635,0.13693376,-1.4069465
mlp_1_0_outputs,4,-10.939905,-5.6177745,-1.7093482,3.3442237,3.6956513
mlp_1_0_outputs,5,0.004995641,0.68941146,0.60301596,-0.314175,0.30275783
mlp_1_0_outputs,6,-0.79376096,0.93100035,0.66811365,0.03568547,-0.8415771
mlp_1_0_outputs,7,0.64042914,-0.48334077,0.09644478,0.14293395,-0.121597506
mlp_1_0_outputs,8,-0.052922815,-0.044821475,-0.09974023,-0.061455928,0.43041152
mlp_1_0_outputs,9,-0.83697486,-0.45416564,-0.38370457,0.29392657,-0.6205621
mlp_1_1_outputs,0,1.3093495,1.6627148,1.052431,-1.2042116,-2.8381102
mlp_1_1_outputs,1,-0.6203584,-0.12531997,-0.44225395,0.28275636,-0.07015024
mlp_1_1_outputs,10,0.6434211,0.74232316,0.08375177,0.41134116,-0.018372567
mlp_1_1_outputs,11,0.46267328,-0.26551783,0.4471909,-0.07198895,-0.21288113
mlp_1_1_outputs,12,-0.112698846,-0.20583923,-0.3669915,0.33615974,0.7375055
mlp_1_1_outputs,13,-4.6679068,-0.26470584,0.41682556,1.431871,0.86128277
mlp_1_1_outputs,14,-0.37093404,-0.10579761,-0.050939918,0.066994645,-0.4477734
mlp_1_1_outputs,15,0.2659437,-0.17735252,-0.7688597,-0.5052916,-0.050693903
mlp_1_1_outputs,2,-1.4871297,-0.74890816,-0.3090769,0.33869717,1.2293091
mlp_1_1_outputs,3,4.743359,3.637675,-0.3413005,-7.4617987,-12.818933
mlp_1_1_outputs,4,-11.851096,-6.1502213,-2.6168413,2.815016,4.6596937
mlp_1_1_outputs,5,0.520869,-0.2252751,0.6207899,0.04741189,0.4501753
mlp_1_1_outputs,6,-0.8692667,-0.010956293,0.48855773,0.52764666,-0.68869734
mlp_1_1_outputs,7,0.45086017,0.31902972,0.7129602,0.047773484,0.349083
mlp_1_1_outputs,8,-0.25336477,-0.438919,0.27025062,-0.5038057,0.28192285
mlp_1_1_outputs,9,0.28060567,0.5524341,0.0035543803,-0.20599826,-0.5172713
mlp_2_0_outputs,0,-0.38952628,-0.7256082,0.55786765,-0.18493108,0.5539646
mlp_2_0_outputs,1,0.634878,0.6535667,-0.10818618,-0.21060558,-0.4384771
mlp_2_0_outputs,10,0.40642136,-0.29898787,-0.6604555,-0.083993934,-0.081028044
mlp_2_0_outputs,11,-0.4912737,-0.643958,0.17016017,-0.074087806,0.3912767
mlp_2_0_outputs,12,0.28873175,-0.28155482,0.08990758,0.44048724,0.4221366
mlp_2_0_outputs,13,-0.8008395,3.341447,1.6274034,-2.0813937,-4.5325603
mlp_2_0_outputs,14,-9.734973,-4.1955066,-0.70633304,3.1542747,3.6527905
mlp_2_0_outputs,15,-0.037724916,-0.90452653,0.9058998,0.23745856,0.5308503
mlp_2_0_outputs,2,-1.297264,1.3842757,1.0202764,-0.024530511,0.2160385
mlp_2_0_outputs,3,0.26507425,0.25491896,0.3526,0.47410837,0.23918457
mlp_2_0_outputs,4,-1.5225102,1.5750973,1.0960938,0.31450832,0.99806035
mlp_2_0_outputs,5,5.513009,0.37582335,-2.1662092,-4.765821,-5.001102
mlp_2_0_outputs,6,-0.6499259,0.01678784,0.3062298,-0.25583664,-1.0406221
mlp_2_0_outputs,7,-0.973728,1.9164585,0.84160906,-0.18426327,-0.95946383
mlp_2_0_outputs,8,-0.36537784,0.2899087,-0.26355395,-0.20033118,-0.06967594
mlp_2_0_outputs,9,-0.7399065,0.64071697,0.016859151,-0.23074605,0.42859095
mlp_2_1_outputs,0,-0.25195268,-0.49168205,-0.29744503,0.33582383,0.43170643
mlp_2_1_outputs,1,-1.3511399,-0.80980384,-0.35050794,0.43509677,0.42736349
mlp_2_1_outputs,10,0.7454855,0.7772606,-1.2351769,-0.45943698,-0.46725255
mlp_2_1_outputs,11,-0.4508666,-1.2554903,-0.559951,0.20713615,0.38150027
mlp_2_1_outputs,12,-0.6079561,0.17550528,0.48925292,-0.13286997,0.65728676
mlp_2_1_outputs,13,-4.423773,-5.3387437,0.61790776,0.32508245,0.6442607
mlp_2_1_outputs,14,-0.8675125,-0.9376586,-0.29258522,1.0982927,1.6748161
mlp_2_1_outputs,15,-7.815506,-3.1611285,-0.47632048,1.1915642,1.2358346
mlp_2_1_outputs,2,-0.58491266,0.1905878,-0.27496406,1.1187544,1.5445298
mlp_2_1_outputs,3,-0.5600297,-0.68520504,-0.062208593,0.92865956,1.2408758
mlp_2_1_outputs,4,-0.36824602,0.8895447,-0.24471882,0.29492804,-0.4927025
mlp_2_1_outputs,5,-6.7143545,-2.6361067,0.05326791,1.7981082,2.2813087
mlp_2_1_outputs,6,0.8586088,0.0828202,-0.31682524,0.55792105,-0.040109485
mlp_2_1_outputs,7,0.241038,-0.5220425,-0.48348296,0.8111196,0.92862856
mlp_2_1_outputs,8,-0.7496043,-0.8855732,-0.0417247,0.81590384,0.9786407
mlp_2_1_outputs,9,-1.1964066,-2.0740993,-0.35170767,1.2455399,-1.1849799
num_attn_0_0_outputs,_,5.5670943,5.525014,3.3331833,-4.303976,-6.192213
num_attn_0_1_outputs,_,8.852644,7.9302983,4.2735023,-3.9722488,-6.093839
num_attn_0_2_outputs,_,9.20683,-2.2341993,-2.517541,-1.6689017,-1.65287
num_attn_0_3_outputs,_,3.8499956,5.016481,5.4326897,-2.781394,-4.5981665
num_attn_1_0_outputs,_,1.7689729,1.8516452,0.7675188,-0.6267979,-0.97447675
num_attn_1_1_outputs,_,0.20793372,0.041327547,-0.061273277,0.05185901,-0.65860903
num_attn_1_2_outputs,_,0.7147855,0.4577407,0.2728976,-0.044176426,-0.18757954
num_attn_1_3_outputs,_,0.47414207,0.59014034,-0.07771506,-0.35911047,-0.4785803
num_attn_2_0_outputs,_,0.73013633,0.66673964,0.46530896,0.4571207,0.45659882
num_attn_2_1_outputs,_,0.37928632,0.41452944,0.15331598,0.22445188,0.08732283
num_attn_2_2_outputs,_,0.45612577,0.39405426,0.45771712,0.29154602,-0.573192
num_attn_2_3_outputs,_,1.2293048,0.49715576,-0.33410862,-0.8108158,-0.91556376
num_mlp_0_0_outputs,0,-3.678672,-1.396533,-0.52024424,0.9705449,1.9636979
num_mlp_0_0_outputs,1,-2.7433515,-0.5189442,-0.28908947,0.89309984,1.6806535
num_mlp_0_0_outputs,10,-3.2531846,-1.045331,-0.34072927,1.0248122,1.7011051
num_mlp_0_0_outputs,11,-4.0339184,-1.7476897,-0.82154727,0.6958336,1.5813566
