feature,value,0,1,2,3,4
attn_0_3_outputs,<s>,-0.85090494,-1.2840343,0.88706857,1.2532978,-0.0105893845
attn_1_0_outputs,0,-2.0209339,-0.652897,-0.4000045,3.4726982,-0.25492048
attn_1_0_outputs,1,-0.34006548,0.25273243,-0.0662039,-0.21131298,0.24135856
attn_1_0_outputs,2,2.057379,-1.3066473,2.9963074,-1.8401312,-0.9391185
attn_1_0_outputs,3,-0.022284225,-0.8445345,0.7779785,0.850359,-0.10987595
attn_1_0_outputs,4,0.040039703,-0.1784135,0.41376448,0.57902527,-0.62240034
attn_1_0_outputs,5,0.281628,0.11551158,0.60230494,0.4827157,-0.7239456
attn_1_0_outputs,6,1.8636187,1.650199,-7.0780725,1.4827414,3.1564991
attn_1_0_outputs,7,0.74528074,-0.4423791,-0.30786204,0.27006677,-0.14262256
attn_1_1_outputs,0,1.8161334,-1.53397,1.98452,-0.65814036,-1.9863254
attn_1_1_outputs,1,-1.0368837,3.6428015,0.86108893,-2.0629036,-3.4738138
attn_1_1_outputs,2,0.17821805,-1.0335014,0.04316214,-0.3216476,-1.1771653
attn_1_1_outputs,3,-2.0704293,-2.3824096,-0.9690709,4.4120355,-0.26625648
attn_1_1_outputs,4,-3.900757,-1.37455,-2.907483,1.3084913,3.5369363
attn_1_1_outputs,</s>,0.26324874,0.33480376,0.031076463,0.046658523,-0.31409732
attn_1_1_outputs,<pad>,-0.96437705,0.6893333,0.072192624,-0.25599083,-0.10389804
attn_1_1_outputs,<s>,0.47656634,0.5393804,-0.42669228,-0.8738226,-0.8997512
attn_1_2_outputs,0,3.372153,-0.7959542,0.2475584,-0.6018714,-3.3849735
attn_1_2_outputs,1,-0.7715382,0.28893664,-0.4617033,1.3813195,-2.186067
attn_1_2_outputs,2,0.7880518,0.72030354,1.9618957,-4.0833635,-2.5255206
attn_1_2_outputs,3,-1.1648856,1.8356825,-1.9959804,0.22859721,1.5534207
attn_1_2_outputs,4,-2.2041895,-0.5684638,-2.1195405,2.217906,1.8379021
attn_1_2_outputs,</s>,-1.2759188,-1.8411394,-0.22344269,1.926584,0.4391496
attn_1_2_outputs,<pad>,-0.66157687,0.7868127,-0.03910464,0.5719284,0.91790277
attn_1_2_outputs,<s>,-0.4870438,-0.70575464,-0.73948056,1.8115551,-0.22205698
attn_1_3_outputs,0,2.2903323,-0.74794716,0.3620976,-0.53385705,-1.2925997
attn_1_3_outputs,1,0.0008123631,3.5728438,-1.7182906,-2.450188,-2.1705651
attn_1_3_outputs,2,-0.64656305,-1.4976649,4.100846,-0.38111156,-2.6732776
attn_1_3_outputs,3,-1.5947691,-0.09478281,-2.3414323,2.5527563,-0.002379394
attn_1_3_outputs,4,-1.4379841,0.5087177,-2.3587792,-0.8608682,1.8255333
attn_1_3_outputs,</s>,0.112853825,-1.6650919,0.19524302,2.6217077,0.95947367
attn_1_3_outputs,<pad>,-0.02788938,-0.13349651,-0.008660879,0.19702053,-0.2786205
attn_1_3_outputs,<s>,0.97182745,-1.5056137,-1.8025696,0.28753135,0.69885755
attn_2_0_outputs,0,-3.5771086,1.4480722,-0.74449366,2.1513956,2.1800714
attn_2_0_outputs,1,1.2592252,-2.1907487,0.9637218,2.241659,-0.085453175
attn_2_0_outputs,2,-0.16169195,1.5269175,-2.8164673,2.3125782,1.0936949
attn_2_0_outputs,3,2.7532883,0.22642736,2.6632814,-3.5163333,0.9121358
attn_2_0_outputs,4,2.4775321,1.1127865,1.2626418,-0.36260697,-3.060252
attn_2_0_outputs,</s>,1.4346162,-1.9114236,0.9432676,0.17759563,0.44891894
attn_2_0_outputs,<pad>,-0.81936723,0.16096212,0.6628374,0.04115117,-0.06373582
attn_2_0_outputs,<s>,0.13469674,-1.2098562,0.42783648,1.0243938,0.044174105
attn_2_1_outputs,0,3.5172248,-1.4670967,0.31381008,-0.3869016,-1.4236714
attn_2_1_outputs,1,-2.3902156,3.4910457,-2.4896727,-1.2911408,-1.7227209
attn_2_1_outputs,2,0.07107551,-2.1058257,2.938479,-0.80612874,-1.6630056
attn_2_1_outputs,3,-1.9717275,-1.6392434,-1.8820992,3.2449036,-1.7747375
attn_2_1_outputs,4,-1.6038048,-0.8869303,-1.761608,-0.92683387,3.9812384
attn_2_1_outputs,</s>,-0.053506743,0.46119213,-1.371425,1.2785527,0.27467108
attn_2_1_outputs,<pad>,-0.42859104,-0.22707637,-0.014837238,-0.04495365,0.6267026
attn_2_1_outputs,<s>,0.06375602,-0.94136745,1.1345098,-0.5909931,-0.60626864
attn_2_2_outputs,0,-0.6645368,1.1330879,-0.9633148,-1.5349798,0.7864911
attn_2_2_outputs,1,0.99140275,-0.091136456,1.5072119,2.007223,-4.0722947
attn_2_2_outputs,2,0.3087297,0.6462558,0.31844744,-0.6687818,0.15136746
attn_2_2_outputs,3,0.37286028,-0.53048605,0.51981425,0.6908995,-0.3666637
attn_2_2_outputs,4,-1.6193109,1.8051715,-1.5274398,1.2534409,0.86960906
attn_2_2_outputs,5,3.0596263,-5.154195,3.0291502,2.2339845,1.268816
attn_2_2_outputs,6,0.36780915,0.44902092,-1.3978584,0.5252197,0.41008064
attn_2_2_outputs,7,0.08532637,0.43388635,0.020502271,0.58931905,0.42231357
attn_2_3_outputs,0,2.897078,-0.68449545,-0.94512963,-0.9194499,-2.7272446
attn_2_3_outputs,1,-0.40941876,1.7410507,-0.30523106,-1.1355953,-0.74737346
attn_2_3_outputs,2,-0.4556961,-0.2210105,2.0275064,-2.2120745,-2.4147158
attn_2_3_outputs,3,-1.5163064,-0.5234994,-1.2400274,4.328562,-2.2076087
attn_2_3_outputs,4,-1.6889228,-1.5229326,-0.8465319,-0.10794113,2.8191488
attn_2_3_outputs,</s>,-0.29609,0.60001844,-1.0802094,-0.5470855,1.2842578
attn_2_3_outputs,<pad>,-0.454959,0.13369723,0.158597,-0.81636477,0.36276317
attn_2_3_outputs,<s>,0.19484931,-0.20778835,0.2140626,1.1103457,-0.4257257
mlp_0_0_outputs,0,0.24398325,0.4873987,-0.5820929,0.063229084,-0.1666148
mlp_0_0_outputs,1,-2.7271988,0.9978501,0.26041564,0.7972068,0.31650797
mlp_0_0_outputs,2,0.34398982,0.41063386,-0.12433074,-0.05331449,-0.20303302
mlp_0_0_outputs,3,0.42363983,-0.033601344,0.044981606,-0.5340022,-0.025767934
mlp_0_0_outputs,4,0.1882038,0.5553917,-0.7532389,-0.25135878,-0.54225767
mlp_0_0_outputs,5,1.5837079,-1.4430646,0.37976775,0.61723834,0.5545132
mlp_0_0_outputs,6,1.5427536,-0.13932951,-0.08381022,1.1218415,-0.41740134
mlp_0_0_outputs,7,1.3774546,-0.86180574,-0.2900032,0.74003446,-0.031589765
mlp_1_0_outputs,0,-4.3912787,-0.69709325,-0.8068932,3.9343822,0.63114536
mlp_1_0_outputs,1,6.355935,-2.9194448,2.2954025,-2.3116112,-2.378349
mlp_1_0_outputs,2,-0.86256236,0.58991283,0.9525033,-1.2919401,0.50611323
mlp_1_0_outputs,3,-3.813773,-2.6007695,-0.41109896,3.10798,-1.1421885
mlp_1_0_outputs,4,1.6278857,5.038535,-8.755618,1.4872909,-0.6044424
mlp_1_0_outputs,5,-2.2128742,0.5923273,0.8513703,-1.4022022,1.1176862
mlp_1_0_outputs,6,0.2248188,-0.65094846,0.3185515,0.7399217,0.37941703
mlp_1_0_outputs,7,0.53748137,0.7126913,0.23937911,0.40505713,0.1483736
mlp_2_0_outputs,0,0.80373096,-2.8707461,-0.3436376,1.2223423,1.8952045
mlp_2_0_outputs,1,0.67488027,5.989401,-0.8551451,0.89133626,-7.6340137
mlp_2_0_outputs,2,-0.10735055,-2.6157646,-2.2198348,1.385531,3.0182896
mlp_2_0_outputs,3,0.4804546,-0.33347815,-0.30973518,0.786692,0.46093914
mlp_2_0_outputs,4,-1.7140391,5.0472374,-2.3165896,-4.59578,2.4043922
mlp_2_0_outputs,5,-0.27852535,-0.08721358,0.20340276,-0.47292024,-0.33805564
mlp_2_0_outputs,6,6.318088,1.6910667,-9.101772,2.746823,-8.82953
mlp_2_0_outputs,7,-0.5955903,-1.4929055,5.8186626,-0.14937304,-7.8202925
num_attn_0_0_outputs,_,-0.21517456,-0.74569166,2.5997543,-1.3513271,-2.0230613
num_attn_0_1_outputs,_,0.3269668,0.46852553,0.17205161,-0.44648734,-0.2106093
num_attn_0_2_outputs,_,0.79536253,-1.9347012,1.5530286,0.3209062,-0.24665631
num_attn_0_3_outputs,_,2.2544827,-0.071313165,-2.106261,1.5370363,-1.0746908
num_attn_1_0_outputs,_,0.26666397,-0.6232939,0.7079982,-0.2316437,-0.63258094
num_attn_1_1_outputs,_,0.1713975,-0.07909722,0.6370972,0.0031962062,0.15063202
num_attn_1_2_outputs,_,0.7580836,0.24525522,-1.0327426,-0.0910342,-0.07655487
num_attn_1_3_outputs,_,-3.9910336,0.04550293,-1.5388088,0.9118107,2.3859854
num_attn_2_0_outputs,_,1.7586529,-2.3776338,2.4811206,2.03553,-1.8278644
num_attn_2_1_outputs,_,0.079802744,-1.2459844,1.1800172,-0.109698966,-0.7278712
num_attn_2_2_outputs,_,-2.2146327,-0.09788784,-2.1483316,2.5500097,2.244761
num_attn_2_3_outputs,_,-1.1730119,1.9061352,-0.8729346,0.27116683,-0.74754995
num_mlp_0_0_outputs,0,18.652483,-0.722606,-16.93823,-4.686383,-1.1853144
num_mlp_0_0_outputs,1,0.73187083,-0.70527786,1.2412391,-0.37947285,-0.62699795
num_mlp_0_0_outputs,2,-3.2103136,-5.146705,-4.1496124,9.741958,-0.6409263
num_mlp_0_0_outputs,3,-0.81139827,1.3079816,4.192734,-0.5673778,-4.172245
num_mlp_0_0_outputs,4,-1.686663,3.0372303,0.780552,-7.395856,5.2912283
num_mlp_0_0_outputs,5,0.0361267,0.2786911,0.13717732,-0.3332847,0.47362024
num_mlp_0_0_outputs,6,-16.58238,-0.81703347,15.314834,-4.01677,-0.5146585
num_mlp_0_0_outputs,7,1.042138,0.24107675,-0.40665796,0.59904766,0.056983057
num_mlp_1_0_outputs,0,-0.32604596,1.2614418,3.0913944,0.60514396,-4.341901
num_mlp_1_0_outputs,1,-1.0528545,-6.417803,3.7376096,1.8259678,5.840316
num_mlp_1_0_outputs,2,0.030976638,0.13033135,-0.46550098,0.25012416,0.20241551
num_mlp_1_0_outputs,3,0.4658142,-0.3273669,0.50690347,0.20629972,-0.024123315
num_mlp_1_0_outputs,4,4.2138295,0.5376603,-5.197584,4.979596,0.7046142
num_mlp_1_0_outputs,5,-2.629051,5.9937315,-3.601204,-5.60597,-3.124499
num_mlp_1_0_outputs,6,0.1018627,0.7203928,0.06981883,0.16348462,0.14561671
num_mlp_1_0_outputs,7,0.41145447,1.1683568,0.08715295,-0.20564057,0.06209131
num_mlp_2_0_outputs,0,4.69685,-2.495356,3.2564666,-4.0047703,-0.23462027
num_mlp_2_0_outputs,1,-4.916768,2.054337,-7.6470885,5.2104063,1.7310876
num_mlp_2_0_outputs,2,0.23339568,-0.3780637,-0.385347,-0.076373644,-0.21896689
num_mlp_2_0_outputs,3,-0.1338986,0.11491788,-0.066340216,-0.3603669,-0.26118737
num_mlp_2_0_outputs,4,-0.36934868,0.36203644,0.5524337,0.0581584,-0.65237284
num_mlp_2_0_outputs,5,-5.3817024,-0.23628572,-0.7613785,3.5680704,1.9438668
num_mlp_2_0_outputs,6,0.9551011,-0.17398824,4.512806,-1.6079737,-3.4603121
num_mlp_2_0_outputs,7,1.1684873,-0.5075218,-0.42337105,0.5540266,-1.3063763
num_var0_embeddings,_,0.27087024,0.35091522,-0.0116449045,-0.021791434,-0.05192178
positions,0,-0.30795896,-0.39828572,0.9055363,-0.021061804,-0.14027445
positions,1,1.0222633,-1.91457,-0.9664938,1.233605,0.8162075
positions,2,0.39256313,0.83239615,0.52073497,-0.6152634,-0.89802676
positions,3,-0.6691648,-0.31896633,0.026610887,-0.45450968,-0.50877213
positions,4,-1.3719096,1.5374253,0.52836114,-1.6429027,-1.3421307
positions,5,-0.73554,2.5345922,-1.6752014,-0.6188573,-0.05731826
positions,6,0.5834239,0.33831498,-0.6890105,0.90515226,0.63734823
positions,7,-0.39066717,0.62928134,-0.14919043,0.08103217,0.3443797
tokens,0,0.5636111,-0.32636732,-0.57646465,-0.07932799,-0.73075503
tokens,1,-0.036362596,0.83984137,0.5265409,-0.96458733,-0.4987542
tokens,2,-0.3864167,0.18849024,-0.10477298,0.22657795,0.5856255
tokens,3,-0.70786315,-0.64463,-0.31250468,1.3630223,-0.92251426
tokens,4,-0.97724897,-0.9480034,-0.44985557,-0.02262453,0.04270398
tokens,</s>,-0.5036425,-0.54451895,-0.4026944,0.80506635,0.027378205
tokens,<pad>,0.50462246,-0.023568556,0.02732521,-0.26478642,-0.17661913
tokens,<s>,0.13453498,0.5351058,-0.5059471,0.11119051,-0.05795898
