attn_0_0_outputs,7,-0.6374464,0.38051888,0.07705255,0.4298908,-0.19404832,0.21610524,0.014440933,0.35809517,0.02821333,0.2660782,0.5497553,0.33720902
attn_0_0_outputs,8,-0.6011995,0.56383514,0.28380585,0.6845414,-0.10503818,0.13150635,0.2315177,0.26702145,0.4164506,0.38115624,0.812617,0.49480087
attn_0_0_outputs,9,-0.6161559,0.15172705,0.11107537,-0.042201485,-0.21362938,-0.0013075535,0.03114015,0.22080633,0.04534115,0.20514622,0.29087687,0.28063703
attn_0_1_outputs,0,0.49753243,0.44615093,-1.1592929,-1.0021198,0.7896784,0.79128474,0.8865963,0.9212803,0.84953743,0.8904451,0.79565287,0.42262062
attn_0_1_outputs,1,0.1926154,-1.7364112,-1.7065209,-0.31464413,0.19313005,0.28232974,0.41200528,0.39460987,0.078704685,-0.09382376,-0.19925538,-1.1345755
attn_0_1_outputs,10,-0.3193515,-0.14079697,-0.2909332,-0.22233003,-0.15507881,-0.13398598,-0.0010170824,-0.07552424,-0.115865916,-0.09153283,-0.06523814,-0.083415836
attn_0_1_outputs,11,-0.049627002,-0.077782154,-0.017930618,-0.011782219,0.12519336,0.087333,0.22875626,0.13497655,0.09780908,0.11199685,0.055783357,0.085125126
attn_0_1_outputs,12,-0.43713754,0.45126918,0.013478297,-0.17880233,-0.18060623,-0.059630614,0.16031508,-0.06410348,0.092993945,0.040903993,0.27168405,0.05967849
attn_0_1_outputs,13,-0.361799,0.76270145,1.3367164,-2.6896152,-0.11980055,-0.023018576,0.14575054,0.3130026,0.32651588,0.61742693,0.62734383,1.0279315
attn_0_1_outputs,14,-0.8971381,1.9210579,1.8302983,-0.7569503,-0.40340826,-0.40775138,0.06854319,0.15539683,0.61863357,0.66055673,1.153919,1.2429041
attn_0_1_outputs,15,-0.8709049,1.1091864,1.4541334,-0.24927267,-0.6220559,-0.42392415,-0.21340176,0.0857456,0.47469798,0.43401465,0.7653618,0.5418463
attn_0_1_outputs,2,0.35252294,-1.749928,-2.0343373,-0.7279437,0.32334316,0.44469973,0.27787498,0.3623317,0.027851015,0.055950496,-0.650498,-1.0729116
attn_0_1_outputs,3,-0.41332892,0.53259766,-1.2867901,-2.232878,-0.032448687,0.20191346,0.5323648,0.29647866,0.633365,0.49976695,0.77011293,0.6348306
attn_0_1_outputs,4,-0.34860584,0.77260906,0.56529987,-0.20494232,0.054846946,-0.0452922,0.39285767,0.27044615,0.35727945,0.84710836,0.76482624,0.86074936
attn_0_1_outputs,5,-0.26539078,0.28852105,0.14358772,-0.12685612,0.042616926,0.02660088,0.35001004,0.23140319,0.28126553,0.5584152,0.4092848,0.3586231
attn_0_1_outputs,6,-0.47491303,0.6881906,0.5121992,0.48048663,-0.2096571,0.020186555,0.029958501,0.26844573,0.27759197,0.48647454,0.6191501,0.64835626
attn_0_1_outputs,7,-0.43337876,0.5306867,0.32646203,0.351349,-0.27139083,-0.049307972,-0.007903876,0.060048055,0.06283917,0.3022799,0.44520155,0.51903206
attn_0_1_outputs,8,-0.552373,0.4998626,0.45626664,0.68659127,-0.401295,-0.17273296,-0.13538702,-0.06757462,-0.0018782363,0.27416873,0.3324004,0.49497136
attn_0_1_outputs,9,-0.21224676,0.53502864,0.3923566,0.34722015,-0.0035426244,0.13833296,0.29063705,0.2400867,0.38335982,0.51692975,0.6097989,0.73177403
attn_1_0_outputs,0,0.7849055,-1.029048,-0.8649171,0.118657276,1.1930025,0.78363615,-0.16251904,0.42024603,-0.32328954,-0.28974465,-1.0164958,-0.978552
attn_1_0_outputs,1,0.6140433,-0.93542576,-0.8159357,-0.54418826,0.8179917,0.23172276,-0.25566897,0.14445706,-0.29552573,-0.035735544,-0.30198094,-0.68614423
attn_1_0_outputs,10,-1.0541569,2.1742454,0.88032657,0.21807925,-0.55939406,0.57105565,0.32071283,-0.09191959,0.0485147,-0.4215337,1.0134037,0.04139593
attn_1_0_outputs,11,-0.32702172,0.24503535,0.97014344,-0.10219456,-0.39097944,0.2421724,0.31160143,-0.3258469,-0.22356129,-0.054368623,-0.09495319,1.7606872
attn_1_0_outputs,12,-1.3831058,3.510414,0.45689553,0.32390308,-0.47953188,-0.2913881,1.0614879,0.5173696,1.0518297,-1.3186717,1.2870425,-1.9720895
attn_1_0_outputs,13,-2.1249034,1.0519663,3.4394486,-5.305977e-05,-1.184061,-0.39796644,0.28350884,0.6528336,0.4411862,0.9893828,0.4773194,2.365558
attn_1_0_outputs,14,-0.7344144,0.98414546,0.8056583,0.6945615,-0.852234,-0.61224085,-0.1052262,-0.02412004,0.37033647,0.58945477,1.1787995,1.0825038
attn_1_0_outputs,15,-1.5112288,0.9688978,1.2674109,-0.4587887,-1.1076075,-0.5304409,-0.47759467,0.12523931,1.7924298,0.82536644,1.4791589,1.9181739
attn_1_0_outputs,2,-0.34291732,-1.1073925,-1.1991524,0.024160866,1.1885471,0.3247091,-0.41083005,-0.07973748,-0.75659686,-0.79127,-1.0429188,-1.1032463
attn_1_0_outputs,3,0.32197326,-1.0173585,-0.82020366,-0.47466004,-0.67791367,0.2093574,0.4157533,-0.07920064,-0.47369227,-0.3298194,-0.90862834,-0.54706657
attn_1_0_outputs,4,-0.74328446,-1.0165288,-1.0164058,-0.21042559,-0.35217252,0.03498167,1.1930543,0.8919568,0.4442303,0.5124877,0.05420544,-0.12996602
attn_1_0_outputs,5,-0.16751403,-1.5594425,-3.336733,-5.9304357,0.37207767,0.7618041,1.0337534,0.48946318,0.14030583,-0.31517816,-0.2999557,-1.2560586
attn_1_0_outputs,6,-0.7090603,-0.78683746,-0.40585467,-0.3356476,-0.10451777,0.13651055,0.21635282,-0.21885106,1.0152371,0.49649453,1.0868453,0.5410266
attn_1_0_outputs,7,-0.30312216,-0.22429904,-0.71752876,-0.3917112,0.22358663,0.4179426,0.1759055,-0.04609619,-0.19191326,0.8222308,0.47285977,0.5773096
attn_1_0_outputs,8,-0.48152673,1.3321339,-0.15462561,0.074357584,0.044917833,0.43287182,0.39094576,-0.23994483,-0.19153152,-0.26506183,0.94500345,1.7922702
attn_1_0_outputs,9,-0.024093278,-0.14152537,-0.3971245,-5.264689,0.10715228,0.24857427,0.49114716,0.13353606,0.11147352,0.005025383,0.32150978,0.06696018
attn_1_1_outputs,0,0.9418102,-1.2402134,-3.3035772,-1.8069192,1.2351053,0.9868903,1.0083867,-0.13051754,0.41964945,-0.3421921,0.22951087,-0.6845589
attn_1_1_outputs,1,1.1291193,-2.085875,-1.7571523,-1.0130361,0.91506517,1.734551,2.0751827,0.7990545,0.0953274,-0.7090268,-1.1841013,-1.876107
attn_1_1_outputs,10,-0.8704505,0.36427376,0.5451214,0.2848433,-0.5034463,0.041506916,0.023647962,-0.3627991,0.23285672,0.13941889,0.6837172,0.63014704
attn_1_1_outputs,11,-0.62725013,0.4532069,0.5237986,0.59799176,-0.34558985,0.23217516,0.16446793,-0.19282356,0.35475737,0.31100628,0.7853538,0.73865753
attn_1_1_outputs,12,-1.3797336,-0.96088386,-1.6984226,-0.5913312,-0.35619906,0.75940555,1.1029994,0.60405433,0.80718577,0.13234052,0.3025359,-0.6828964
attn_1_1_outputs,13,-1.2338774,1.1849542,1.491605,-2.0761302,-0.7150104,-0.1878456,-0.015346594,-0.21952489,0.42470396,0.5399279,1.2742512,1.3034627
attn_1_1_outputs,14,-1.2497087,1.7856884,1.1935053,-0.18610153,-0.73597175,-0.30089238,-0.113794446,0.33866742,0.9011142,1.2325891,1.9593931,1.499098
attn_1_1_outputs,15,-2.5746744,-1.247013,-0.23080611,-0.63136876,-1.09404,0.30001655,1.059072,1.4901205,1.2147224,0.022944171,0.205484,-0.53946865
attn_1_1_outputs,2,0.84273744,-1.1016256,-1.2898175,-0.49440938,0.754875,0.71029437,0.99502265,0.5412799,0.2871017,0.011616548,-0.30156896,-1.7082236
attn_1_1_outputs,3,-0.02406448,-2.2252781,-2.3492815,-1.9439154,-0.16788897,-0.21230295,0.7072508,0.6767451,0.19900253,-0.4078531,-1.1139654,-2.1846883
attn_1_1_outputs,4,0.58933955,-4.0212154,-4.3828015,-2.522829,0.47780097,0.36274993,0.26451132,0.0074100345,-0.91924536,-1.2988305,-2.2949445,-3.7787733
attn_1_1_outputs,5,0.82538337,-3.070054,-2.8111095,-2.8712425,0.7622131,0.4833506,-0.2960679,0.21992925,-0.47170678,-0.6558446,-1.3967166,-2.9159524
attn_1_1_outputs,6,-0.4073662,-0.07307839,0.1637951,-0.7591135,-0.2952737,0.35087577,0.176191,0.50757915,0.55368954,0.5811801,0.74167943,0.2264918
attn_1_1_outputs,7,-0.5980701,-0.6978532,-0.64235854,-0.97114664,-0.6279489,-0.22807886,-0.23076884,-0.11647149,0.08138579,0.0112895835,0.162904,-0.5302681
attn_1_1_outputs,8,-0.7285887,0.38055223,0.53813463,0.46441016,-0.41461688,0.23645402,0.15352616,-0.2965437,0.27321082,0.22500362,0.8006308,0.6192714
attn_1_1_outputs,9,-0.9569042,0.8692808,1.0492346,0.9288017,-0.6014362,0.08604242,0.060455296,-0.24027787,0.48926643,0.5758068,1.1233342,1.2722108
attn_2_0_outputs,0,0.0025255037,-0.72619855,-0.44199485,-0.0712049,0.4888341,-0.15585695,0.680441,0.5895763,-0.37128663,-0.46297267,-1.2316182,-0.6864034
attn_2_0_outputs,1,-0.543256,0.7769347,0.9874437,-3.3720293,0.1534099,0.5157848,0.49508005,0.37449995,0.30886027,0.66159433,0.6121812,0.89567184
attn_2_0_outputs,10,-0.89219004,1.0049667,0.27754924,-0.08140494,0.10576231,0.4169855,0.5815038,-0.04422675,0.120548435,0.117623515,0.34633845,0.307886
attn_2_0_outputs,11,-0.7608277,0.69322026,0.92607516,-0.5694047,-0.20472357,-0.20050013,0.07531992,-0.3281402,-0.34967074,0.04907298,0.2255013,1.1212274
attn_2_0_outputs,12,-0.34861344,2.3982065,0.20821981,-0.06812328,0.20517941,0.13063288,0.44859776,0.6287686,0.19637455,-0.6651731,0.18043125,-1.2168169
attn_2_0_outputs,13,-2.1024024,0.82415605,2.6847918,0.033993322,-0.4886848,-0.27260625,0.07828866,0.5265041,0.4419793,1.2414802,0.9994061,1.8859084
attn_2_0_outputs,14,-0.7908483,1.3532692,1.8954735,1.9260111,-0.4260572,-0.19621871,-0.29700598,-0.1997749,0.050509434,0.73122454,0.93494844,1.3178469
attn_2_0_outputs,15,-0.33045617,0.15328488,-0.9341497,-3.2360187,0.36864883,0.6006462,0.37095204,0.14555869,0.014142017,0.36521906,0.28746253,0.4269124
attn_2_0_outputs,2,-0.5272934,-0.10194792,-0.32808968,-0.50456583,0.87426656,0.1732562,-0.45866877,0.34473562,-0.10721934,-0.32280347,-0.2564024,0.11811598
attn_2_0_outputs,3,0.23753448,-0.2796005,-0.024281414,-0.50607985,-0.48779362,0.22529228,0.30513555,0.42277747,0.16767259,0.4738922,-0.34993976,0.38764295
attn_2_0_outputs,4,0.4320289,-0.39764896,-0.25433755,-0.26142088,0.84414625,-0.5216107,0.25441593,0.9410527,0.14716263,0.44318095,-0.47066134,0.38647315
attn_2_0_outputs,5,-0.17513214,0.43776795,-0.20614922,-3.8888505,0.41670287,0.72855914,0.45086432,0.28092974,0.1908042,0.55294824,0.42167643,0.38998595
attn_2_0_outputs,6,-1.0542746,-0.29171702,-0.3651838,-0.47153702,0.034697574,0.53049487,0.22341993,0.36902583,0.22759691,0.6102568,0.9560886,1.3502401
attn_2_0_outputs,7,-0.95500314,0.33804098,-0.538452,-0.31142688,0.095277146,0.684496,0.1618947,0.09807315,-0.2324908,0.6857667,0.745597,0.60913163
attn_2_0_outputs,8,-0.68175787,0.9107647,-0.26982054,0.05623548,0.04706138,0.19753851,0.123404294,-0.1011293,0.21097168,0.066869065,0.53751564,1.0848695
attn_2_0_outputs,9,-0.30054048,0.7405259,1.0518478,-4.1226945,0.26695654,0.6577456,0.67687994,0.49238184,0.40627676,0.7950361,0.6445771,1.0280782
attn_2_1_outputs,0,0.17582697,0.072788276,-1.3644189,-1.0352849,0.25989822,0.33729464,-0.0812453,0.5724871,0.34656477,0.24957313,0.06327531,0.0025463
attn_2_1_outputs,1,-0.080964595,-0.16333401,0.07421376,-3.5173762,0.400889,0.6015237,0.35393244,0.1440569,0.13516182,0.15709373,0.06629383,0.21505618
attn_2_1_outputs,10,-0.559841,0.26439285,0.40170586,-0.20498379,-0.11219619,0.1338516,0.07694446,-0.10582547,0.2107475,0.27138656,0.6082422,0.39406946
attn_2_1_outputs,11,-0.68698823,0.43460274,0.3327553,0.27579278,-0.10291203,0.058162026,-0.034913532,-0.04759906,-0.003912345,0.3993924,0.34686676,0.66034913
attn_2_1_outputs,12,-0.93865097,1.5162749,0.8526505,1.3202616,-0.37543797,-0.037742313,-0.104963556,-0.13894841,0.31339186,0.48904136,0.9802712,0.8754131
attn_2_1_outputs,13,-1.1092974,1.1080562,1.2853308,-0.74512106,-0.5617013,-0.16780023,-0.15909103,-0.076752454,0.22391598,0.61983705,0.7755379,1.2097676
attn_2_1_outputs,14,-0.41154724,0.87463605,0.95915985,1.4321486,-0.40462232,-0.35156795,-0.392555,-0.118904136,0.28283417,0.6674342,0.75528175,1.2088897
attn_2_1_outputs,15,-0.27070528,-1.7374309,-2.7130353,-5.7838945,0.5919832,0.99484605,0.6525563,0.3289623,-0.0148293665,-0.29142672,-0.79354185,-1.3332368
attn_2_1_outputs,2,0.5854857,-0.58371985,-0.80734414,-0.4387974,1.6620121,0.2724403,-0.20334204,-0.51992524,-0.60607827,-0.19623025,-0.54909384,0.06931796
attn_2_1_outputs,3,-0.05792967,-0.6690972,-0.96558225,-0.6972874,0.02638832,0.116020896,0.18242435,0.093935594,-0.16146834,0.072090745,-0.35799548,-0.3209176
attn_2_1_outputs,4,0.021308789,-0.64180285,-0.3984821,-1.1366438,0.19354382,-0.54306686,0.51873165,-0.13891423,0.11959268,0.19175427,-0.5132286,-0.042038888
attn_2_1_outputs,5,0.0710931,-0.20154737,-1.5761768,-1.5759671,0.29945424,0.723983,0.19145094,0.7001884,0.6909788,0.5632675,-0.05002138,0.3022261
attn_2_1_outputs,6,-0.414053,0.4048924,0.28647396,-0.580081,-0.008307148,0.06497286,0.13037242,-0.1979247,0.32217667,0.26486614,0.30935496,0.4929674
attn_2_1_outputs,7,-0.41905734,-0.14018592,0.0032357792,-0.79482526,-0.049944174,0.21801768,-0.1792479,-0.08971713,-0.06650206,0.2638567,0.15656863,0.110172085
attn_2_1_outputs,8,-0.32094038,0.43348756,0.5792004,0.13485135,0.05565123,0.14966427,0.2015097,-0.07136786,0.306068,0.45474,0.47249544,0.81022304
attn_2_1_outputs,9,-0.6530839,0.15835026,0.3701855,-0.9419524,-0.18385537,0.07101095,-0.16326454,-0.13928021,-0.06970919,0.23758505,0.2149094,0.6916513
mlp_0_0_outputs,0,-0.19681132,0.1309026,-0.3804845,-0.5393336,-0.36699757,0.14334288,0.36836988,0.30182564,-0.052381363,0.2517402,0.11915838,-0.20334843
mlp_0_0_outputs,1,-0.11376015,0.053309366,-0.50274867,-0.61121637,0.07817058,-0.3095154,0.53639054,0.19858755,0.23891124,0.41075164,0.10150674,-0.122699164
mlp_0_0_outputs,10,-1.9866638,2.500891,1.6498771,2.554524,-0.91896546,-0.814942,0.3291575,-0.44028735,0.99804175,1.1870033,1.7000116,1.5201616
mlp_0_0_outputs,11,3.2696853,-7.455962,-4.5286803,-2.9163852,2.8426964,2.2146647,1.8738582,-0.34394154,-2.2427268,-3.3319936,-5.2642,-8.738958
mlp_0_0_outputs,12,1.2488227,-0.8186862,-1.738572,-4.4105096,1.4486985,1.7124089,-0.11994681,0.43274373,-1.3298388,-1.0423499,-0.75633466,-1.6414473
mlp_0_0_outputs,13,-2.3372362,3.115842,2.678385,2.5139637,-1.2482823,-1.0354974,0.13653503,-0.43442369,1.0433803,1.4277135,1.9785975,2.0060425
mlp_0_0_outputs,14,-1.371671,0.5327659,0.08465116,-0.23810023,-0.88901716,-0.5118457,0.5263784,-0.2771468,0.7602578,0.6063258,1.2540569,0.41738108
mlp_0_0_outputs,15,0.010303059,-0.05697322,-0.48454708,-0.48825097,0.546661,-0.018718837,0.2170191,0.15566021,0.009275615,0.29740268,0.21479766,0.20115833
mlp_0_0_outputs,2,-0.5312059,0.10196879,-0.6892712,-0.22840127,-0.26456773,0.19568391,0.5719675,-0.07270343,0.4986551,0.28411055,0.17370215,0.42676398
mlp_0_0_outputs,3,-0.14574054,0.39779013,-0.37044927,-0.33085033,0.002733923,-0.070913374,0.5194019,0.6188815,-0.0023384863,0.52869666,0.2670981,-0.08931601
mlp_0_0_outputs,4,1.62813,-1.8520949,-4.5768576,-4.367053,1.6744838,1.1524754,0.54762745,-0.53077424,-3.326042,-3.023655,-2.6637807,-2.8785794
mlp_0_0_outputs,5,-1.4105109,1.6756141,0.56822324,-0.071891315,-0.49831042,-0.49812505,0.501969,-0.31682426,0.8643467,0.9663966,1.0771062,1.0276501
mlp_0_0_outputs,6,-0.55854505,1.1019285,-0.002602103,-0.9186972,0.37677062,0.15264972,1.1816396,0.0054123993,1.27445,0.74594474,1.0742892,0.45052117
mlp_0_0_outputs,7,-0.11972994,0.5161325,-0.24263912,-1.3377911,0.64406604,0.4320752,1.3079453,0.19999352,1.0744268,0.74987966,0.6036963,-0.09151607
mlp_0_0_outputs,8,-1.48136,1.7365102,0.6947499,0.22544852,-0.52037686,-0.45572883,0.6001591,-0.40811926,0.97142273,0.91101515,1.334271,0.933251
mlp_0_0_outputs,9,-1.4750595,2.2239149,1.2079206,1.1581607,-0.4636293,-0.3870648,0.64424455,-0.15758392,1.1989051,1.2746428,1.6350195,1.4760761
mlp_1_0_outputs,0,1.5181975,-6.9747906,-7.511434,-6.7228994,1.8088309,0.4372847,0.92538184,-1.5470711,-1.5024064,-3.9518783,-5.5190473,-5.9586635
mlp_1_0_outputs,1,0.45891866,-0.2689332,-0.0811309,-0.35734436,-0.281329,0.24464951,0.0068681547,0.024548605,0.2946876,0.1220643,0.0760919,0.04522041
mlp_1_0_outputs,10,0.20970194,-2.0826368,-2.498995,-3.3154721,0.99998087,1.1938998,0.43397695,0.6656819,0.03954267,-0.7950643,-0.9985271,-1.6862714
mlp_1_0_outputs,11,0.49206823,-9.576169,-8.578304,-3.3962665,0.7014213,1.0042336,-0.33905345,-0.62558997,-1.8292886,-4.4358015,-6.1730165,-6.483516
mlp_1_0_outputs,12,0.0024998703,-0.09065315,-0.19345592,-0.31293926,0.6146413,-0.06494135,-0.2953701,0.37329793,0.1858635,0.11366883,0.12985404,-0.29764852
mlp_1_0_outputs,13,0.32060027,-0.26067266,-0.2593249,-0.22797704,-0.21917334,-0.33769518,0.14407061,0.16959362,0.35615277,-0.08879396,0.0316927,-0.26312232
mlp_1_0_outputs,14,0.14699669,-0.08368864,-0.34390983,-0.15090072,0.3179049,0.34362748,1.0099045,-0.9117245,0.34863904,-0.52477914,-0.78408134,-0.6266915
mlp_1_0_outputs,15,-0.07896821,-0.047787603,-0.10775376,-0.5120293,0.30269393,0.29522884,0.4046289,0.30416748,0.3056934,0.12587991,-0.0029851412,-0.24856047
mlp_1_0_outputs,2,-0.16601981,-0.11808898,-0.20529085,0.10965011,-0.1061693,0.251829,-0.20177315,-0.088386886,0.068969935,-0.1329937,-0.32885677,-0.38504806
mlp_1_0_outputs,3,1.9832551,-8.37964,-5.7516055,-3.2087047,1.3937427,1.2015105,-1.6332014,-4.426733,-4.457411,-5.209282,-6.643232,-7.074615
mlp_1_0_outputs,4,0.27168733,-0.29583207,-0.8929735,-0.066016175,-0.15937081,0.46559188,0.03306803,0.12058546,0.21819107,-0.3646243,-0.6169836,-0.12343171
mlp_1_0_outputs,5,0.556805,0.042854972,0.50740576,-0.0010486478,0.41760308,0.4673367,0.8247333,-0.47278354,0.18627796,-0.8688113,-0.7945423,-0.87381184
mlp_1_0_outputs,6,2.7872918,-9.903856,-5.310741,-2.2199078,1.4485147,2.212327,-1.1362808,-3.5617256,-4.501607,-6.8740296,-9.924976,-10.623956
mlp_1_0_outputs,7,-0.8101744,-0.017960465,-0.058051366,-0.10988071,0.036308914,0.55210936,-0.11215602,0.52391416,0.032392286,-0.26388323,0.03235795,-0.61710984
mlp_1_0_outputs,8,0.38011697,-2.724684,-2.873162,-3.5145926,0.9701641,1.2406073,-0.05144866,1.0000443,-0.82772005,-0.64776,-1.8521572,-2.0090454
mlp_1_0_outputs,9,-1.4084877,0.8098923,1.3159784,1.7403704,-0.44983125,0.16141698,-0.30286562,0.5697841,0.09640761,0.3528328,0.3286726,0.5612319
mlp_2_0_outputs,0,-0.3833043,0.2133953,0.07275468,-0.02747345,0.0859325,0.19887558,-0.10469581,0.53493625,-1.5569948,0.31517515,-1.9411079,-0.38833708
mlp_2_0_outputs,1,1.0131607,0.96600235,2.1510496,-0.79260975,1.32801,1.3837624,1.6458123,2.5979936,1.2458732,0.83101594,0.28467783,-0.1251025
mlp_2_0_outputs,10,0.063623674,1.6271541,2.2603798,-2.3586664,0.203441,0.3705734,1.1800914,1.6948482,0.97060436,0.95205784,0.76313096,0.8881047
mlp_2_0_outputs,11,-0.74413335,0.014544954,0.16950181,-2.999169,-0.61514354,-0.19221763,1.2353852,1.9596192,0.8824117,0.580338,-0.10250103,-0.54891616
mlp_2_0_outputs,12,0.048319794,-0.28460684,-0.017434837,0.19940807,0.58523554,0.9202947,0.11612402,0.3434936,-1.1090167,-0.23200892,-0.6451032,-0.5237118
mlp_2_0_outputs,13,0.9247371,0.27539465,-0.14790046,-0.25503725,1.0736405,0.63903534,-1.0068034,-0.5418989,-1.6306341,-0.3463127,-1.1642958,-0.04046295
mlp_2_0_outputs,14,0.1750046,-0.39596486,-0.24282105,-0.77457213,0.38510644,0.3256506,0.23701735,0.4299136,-0.18609807,-0.072829306,-0.44509453,-0.1661076
mlp_2_0_outputs,15,1.3100085,-0.38283753,-0.68689054,-1.9250189,2.2747464,2.1300962,0.9172788,1.2187681,-1.0728542,-1.5657413,-1.1923436,-0.9049542
mlp_2_0_outputs,2,-0.44130236,1.3891101,1.6945752,1.158412,-0.54574347,-0.4899921,0.61371017,1.4788537,0.81552035,0.85417426,0.51792437,0.6559647
mlp_2_0_outputs,3,-1.3379047,2.1114287,2.1862993,-0.26200837,-1.7119462,-0.5497434,1.0084207,1.9970629,1.3226495,1.4088897,1.041101,1.1627095
mlp_2_0_outputs,4,-0.17077598,0.13855705,0.087068096,-2.503088,0.62181205,1.1398911,1.653937,1.5119991,0.24306566,-0.325947,-0.5152263,-0.4968043
mlp_2_0_outputs,5,0.0024428405,-0.06521085,-0.2949609,-0.32346874,0.18387064,0.2710881,0.26146793,0.19265182,0.012044547,0.2858237,-0.0069296244,0.013466056
mlp_2_0_outputs,6,-0.06426112,-0.22938763,-0.24797261,-0.26127434,0.60229623,0.37003973,0.19578901,0.51240826,-0.25598893,0.38826567,-0.5300535,0.09840083
mlp_2_0_outputs,7,0.1275106,-0.30741736,-0.7910371,-0.062266607,0.556549,0.38421583,-0.28718096,0.29290786,-0.60047364,-0.25361013,-0.88735086,-0.47783858
mlp_2_0_outputs,8,-0.024033457,-0.67006874,-0.58838457,-0.528553,-0.007447386,0.03695445,0.67029685,0.23037365,0.41192287,0.25548238,0.10089075,0.25762036
mlp_2_0_outputs,9,-0.19937699,-0.18467024,-0.8466913,0.102837324,0.07949029,0.51645166,1.0806681,0.59422404,-0.45795676,-0.20541222,-1.3257868,-1.1137938
num_attn_0_0_outputs,_,-0.66860735,0.67921096,0.8123006,1.6121953,-0.52710927,-0.43572477,-0.3012986,-0.16135578,-0.0056094904,0.1801217,0.21420394,0.48556545
num_attn_0_1_outputs,_,2.444936,-1.8673905,-2.4636014,-2.916844,1.176366,-0.082033925,-1.191664,-1.1332669,-0.8000884,-0.77753395,-1.1750222,-1.4628037
num_attn_1_0_outputs,_,-0.53081256,0.13813029,0.2815914,0.69115216,-0.55589366,-0.5976802,-0.50367165,-0.415802,-0.33429083,-0.19496323,-0.097445525,0.09451927
num_attn_1_1_outputs,_,-0.85609293,1.4438818,2.063277,2.8684213,-0.31079686,0.2626767,0.5748543,0.65887886,0.61591905,0.5123729,0.6584234,0.8324019
num_attn_2_0_outputs,_,0.54945916,-0.28780794,-0.4685686,-9.618977,0.6013364,0.6650152,0.74803,0.7449585,0.6539539,0.47107497,0.21997787,0.028315172
num_attn_2_1_outputs,_,4.475501,-2.9714112,-2.9192507,-2.7078164,2.2847214,-0.17123213,-1.9020336,-1.8948286,-1.6726358,-2.1462088,-2.8369684,-2.984927
num_mlp_0_0_outputs,0,-0.35703665,0.35410517,-0.37264922,-0.19506773,-0.19824724,-0.19989423,-0.00013952744,-0.07046007,0.43980747,0.44060558,0.49524158,0.34124187
num_mlp_0_0_outputs,1,-0.7840739,0.28311908,0.15906101,-0.5949054,-0.26617706,-0.22180082,-0.01588558,0.23259945,0.3629319,0.5790868,0.24387684,0.22485687
num_mlp_0_0_outputs,10,-0.29953066,0.265142,-0.159584,-0.1581736,-0.2337101,0.01412531,0.10602743,0.27098945,0.42487994,0.70036817,0.45052698,0.71624357
num_mlp_0_0_outputs,11,-0.47852942,0.35621208,0.03998839,-0.46042392,-0.32815295,-0.026833937,0.23284718,0.43529555,0.6352656,1.0017452,0.9808377,0.98265886
num_mlp_0_0_outputs,12,-0.45261896,0.6607236,0.41980436,-0.15023041,-0.228081,0.018494174,0.058127794,0.16751926,0.47587517,0.77713114,0.7093767,0.80595106
