feature,value,0,1,2,3,4,5,<s>
attn_1_0_outputs,_,0.1699885,0.6028389,-0.08272346,-0.03617882,0.4257277,0.22929324,-0.5242335
attn_1_0_outputs,_,0.3989295,0.29948154,0.0760333,0.32313848,-0.050328594,0.8398012,-0.5422728
attn_1_0_outputs,_,-0.021613685,-0.41753405,0.30152383,0.10976402,0.29040283,0.56900597,0.14632793
attn_1_0_outputs,_,-0.7551928,-0.40504566,-0.31269237,-0.37843567,0.5821351,-0.16878791,0.5556878
attn_1_0_outputs,_,0.0032917445,-0.00061096664,-0.254541,-0.0010560222,0.47477686,-0.68021923,-0.56969976
attn_1_0_outputs,_,0.10177048,0.7562819,0.28875285,0.18680084,-0.5649872,-0.2880456,0.021387236
attn_1_0_outputs,_,-0.04557838,-0.19285603,0.41059783,0.13706462,-0.5930362,-0.11196885,0.21446788
attn_1_0_outputs,_,0.13199508,0.120078154,-0.2534286,0.326041,0.6642445,-1.4885767,0.38191912
attn_1_1_outputs,0,-0.1015766,-0.21839237,-0.15046316,-0.25769666,-0.16903119,-0.1285698,-0.3731781
attn_1_1_outputs,1,0.07947106,0.11934137,0.21560553,0.029010706,0.087961696,0.16896428,-0.034434125
attn_1_1_outputs,2,-0.16591375,-0.21599586,-0.16919492,-0.18914497,-0.17613277,-0.11878822,-0.36869162
attn_1_1_outputs,3,0.14791287,0.114866816,0.14779057,0.14774276,0.084213994,0.17526305,-0.04604806
attn_1_1_outputs,4,0.1365188,0.08768273,0.19763222,0.14516133,0.11536239,0.1611715,-0.042846788
attn_1_1_outputs,5,-0.02049351,-0.008421857,0.08918612,0.061019335,0.107734516,0.15552072,-0.13459516
attn_1_1_outputs,<pad>,0.12906402,-0.045416474,-0.08800521,-0.022465374,0.32522863,0.29877064,-0.30838957
attn_1_1_outputs,<s>,0.039199095,-0.02330334,0.076748386,-0.029194022,0.05743324,0.04844073,-0.08249658
attn_1_1_outputs,_,0.3719058,0.22511917,-0.033735715,0.24441555,0.10138016,0.10049053,-0.20194188
attn_1_1_outputs,_,0.33127895,-0.015866976,0.22262476,0.08614087,0.11712241,0.0034907889,-0.31665674
attn_1_1_outputs,_,-0.114141464,-0.3799821,-0.2985419,0.09239523,0.1904463,-0.5453989,0.2637975
attn_1_1_outputs,_,0.84057856,-0.07027649,0.17023398,0.34496984,0.2935211,0.26931104,0.9692572
attn_1_1_outputs,_,-0.33076224,0.31504712,-0.4235036,-0.117574744,-0.19973569,-0.007426625,-0.6108647
attn_1_1_outputs,_,0.005752062,0.28990722,-0.14346737,-0.018212372,0.027472325,0.08855693,0.07447009
attn_1_1_outputs,_,0.09357402,-0.08949166,0.5848431,-0.31061164,0.13825196,-0.023875581,0.36532843
attn_1_1_outputs,_,-0.021210505,0.20078115,0.33094597,0.5898726,0.14895721,-1.2625492,0.18287225
attn_1_2_outputs,0,-0.013123553,-0.25913957,-0.15423907,-0.06584412,-0.3177552,-0.045179635,-0.32784036
attn_1_2_outputs,1,-0.06986694,-0.2912037,-0.2116829,-0.1722925,-0.43328664,-0.089398056,-0.3092408
attn_1_2_outputs,2,0.059467595,-0.18203962,-0.09710209,-0.05013265,-0.29443672,0.009466645,-0.27666867
attn_1_2_outputs,3,0.20115545,-0.059627138,-0.028081164,0.14714973,-0.1808597,0.13406017,-0.13459253
attn_1_2_outputs,4,0.420585,0.112791546,0.21550243,0.25590023,0.011216387,0.30645552,0.107372545
attn_1_2_outputs,5,0.15847172,-0.057959054,0.019539518,0.065770924,-0.20076635,0.12580882,-0.19917604
attn_1_2_outputs,<pad>,0.3473212,0.4399356,-0.46313012,-0.4132519,0.49508587,0.61660314,0.1811168
attn_1_2_outputs,<s>,0.14551973,-0.16844185,-0.030546747,0.012530737,-0.30682778,0.019847564,-0.25117943
attn_1_2_outputs,_,0.12846571,0.18553273,0.34946266,0.36155257,-0.09894504,0.55131173,0.10708194
attn_1_2_outputs,_,0.19166453,-0.15733983,-0.15078743,-0.25344384,-0.041166436,0.6575285,-0.27060702
attn_1_2_outputs,_,0.078867696,-0.28741506,-0.23384361,-0.23460963,0.24626307,0.15639627,-0.15415835
attn_1_2_outputs,_,0.3852039,-0.28815258,0.29530787,-0.11422628,-0.08676471,-0.06620744,0.31676158
attn_1_2_outputs,_,-0.10548053,0.51004195,0.03481296,0.3031211,-0.31730935,0.3057556,-0.5959071
attn_1_2_outputs,_,0.28989375,-0.038805142,0.28899366,0.37073806,-0.31474623,0.22800253,0.4966907
attn_1_2_outputs,_,0.32048145,-0.47067985,0.022105955,-0.5379867,-0.48715714,-0.10346237,0.47837695
attn_1_2_outputs,_,-0.19483562,0.2484596,-0.26749802,0.17141761,-0.285892,-1.0529922,-0.36742425
attn_1_3_outputs,0,0.044928554,-0.6903358,0.14739417,0.22656657,0.2235772,0.3460763,-0.42865276
attn_1_3_outputs,1,0.42292795,0.5194224,0.42282948,0.4922506,0.13876961,0.46907976,0.71650356
attn_1_3_outputs,10,-0.22253929,0.027301088,-0.4220011,-0.37252787,-0.056396652,0.01224287,-0.36972687
attn_1_3_outputs,11,0.37876946,0.3111313,0.29434887,-0.84927475,0.6007586,0.38001183,-0.748582
attn_1_3_outputs,12,-2.3793964,0.51710975,0.020184193,0.5246661,0.41124985,0.3411071,0.69820374
attn_1_3_outputs,13,0.12533875,0.22330712,-0.06224587,-0.56784225,-0.17263399,-0.64444286,-0.09809079
attn_1_3_outputs,14,-0.40779296,-0.14535582,-0.43098235,-0.29374307,-0.43716568,-0.51550114,-0.42265484
attn_1_3_outputs,15,0.6151629,0.4352026,0.17655438,0.4349304,0.42928225,-2.1653492,0.923974
attn_1_3_outputs,2,0.005267905,-0.41714627,0.034432154,-0.09320553,0.17742383,0.11266885,0.37790716
attn_1_3_outputs,3,0.08645053,0.008104715,-0.27055517,-0.061086483,0.21273924,0.0016374579,0.2746925
attn_1_3_outputs,4,0.096152164,-0.0062672193,0.026444998,-0.47359714,0.03515345,-0.058787536,-0.17863283
attn_1_3_outputs,5,0.16973676,0.15879878,0.46363845,0.217336,-0.03730544,0.28092366,-0.5743369
attn_1_3_outputs,6,-0.31369752,-0.31954443,-0.5136083,-0.2768234,-0.25861004,-0.34544134,-0.281751
attn_1_3_outputs,7,0.23129514,0.19304195,0.17749603,0.08488871,0.026923759,-0.30353317,0.70860744
attn_1_3_outputs,8,-0.127923,-0.049724687,-0.34601438,0.004254654,-0.053587608,-0.078684464,0.005663736
attn_1_3_outputs,9,0.17182678,-0.20074978,0.29056722,0.26080427,0.3992068,0.34985188,-0.035872605
attn_2_0_outputs,0,0.011417178,0.1535366,0.016113037,0.32817757,0.299421,0.49971884,-0.105256304
attn_2_0_outputs,1,-0.29317942,-0.3614935,-0.22704257,-0.0028459756,-0.030051187,0.16735914,-0.2054177
attn_2_0_outputs,2,-0.22589016,-0.27818078,-0.25037712,-0.071730234,-0.0895658,0.09972287,-0.34731394
attn_2_0_outputs,3,0.07554867,0.11315097,0.013381061,0.22384734,0.33746052,0.38350448,-0.1362001
attn_2_0_outputs,4,0.2028681,0.18291119,0.18798998,0.33807802,0.2148012,0.4278792,-0.0027912704
attn_2_0_outputs,5,-0.15735921,-0.0858804,-0.11198574,0.053904068,0.113879606,0.1619565,-0.34394324
attn_2_0_outputs,<pad>,-0.015815126,-0.33910435,0.18006451,0.07551558,-0.1648607,0.34382352,-0.07217859
attn_2_0_outputs,<s>,0.30460167,0.32634503,0.39663672,0.5026146,0.66556853,0.634796,0.050272893
attn_2_0_outputs,_,0.015485764,-0.163832,-0.13665082,-1.5802302,0.6076257,-0.6499664,0.17864092
attn_2_0_outputs,_,-0.2185442,0.04894366,-0.2855685,0.55538416,0.10555177,0.29103786,0.19707452
attn_2_0_outputs,_,0.09496377,0.0061108014,0.5440569,-1.0853562,0.4066749,-0.070613615,-0.5460153
attn_2_0_outputs,_,-0.046572983,0.2846233,-0.18454744,0.04647059,0.580799,0.62435174,0.14293891
attn_2_0_outputs,_,-0.86769354,-0.20499551,0.09675216,0.1954364,-0.46322232,0.12580861,0.057083637
attn_2_0_outputs,_,-0.042668827,0.06568814,-0.07127378,0.11713624,0.24914691,-0.58616453,0.304698
attn_2_0_outputs,_,0.06665161,-0.6492261,0.8956657,0.062794104,0.024637679,-0.31110942,0.20490046
attn_2_0_outputs,_,-0.57654244,-0.8352108,-0.4283319,-0.31836078,-0.22131632,-0.07191489,0.24094929
attn_2_1_outputs,0,-0.31367266,-0.23222454,-0.18869376,-0.08915455,-0.13966605,-0.0036781013,-0.46123445
attn_2_1_outputs,1,0.043884013,-0.17142776,0.1052582,0.15748817,0.11613946,0.20351158,-0.03496117
attn_2_1_outputs,2,-0.07476263,-0.07927925,-0.09370629,0.07733873,-0.034835774,0.1014279,-0.16636834
attn_2_1_outputs,3,0.20248164,0.24871938,0.27777234,0.380361,0.30966923,0.4501898,0.0051246965
attn_2_1_outputs,4,0.20696542,0.2550827,0.37648758,0.368693,0.22245626,0.43890703,0.28386712
attn_2_1_outputs,5,-0.40088034,-0.3066042,-0.23110144,-0.20926926,-0.24119481,-0.10848584,-0.6006134
attn_2_1_outputs,<pad>,0.2685409,0.016710863,-0.5378324,-0.44360733,0.2739152,0.73926795,-0.6086952
attn_2_1_outputs,<s>,-0.15025508,-0.1200899,-0.012648347,-0.03652004,-0.02770477,0.110785805,-0.32777998
attn_2_1_outputs,_,0.33736548,0.08490665,0.16016287,-2.1146545,0.11945819,-0.1145931,0.7497146
attn_2_1_outputs,_,-0.24313773,0.068921015,-0.113028586,0.03666104,0.013157942,0.60968673,-0.49765897
attn_2_1_outputs,_,1.1468349,0.5785994,0.40130305,-0.43385404,-0.32065547,0.1734654,0.08672219
attn_2_1_outputs,_,-0.2100374,0.32028776,-0.51011395,-0.47508806,0.46410674,0.3339079,-0.42763445
attn_2_1_outputs,_,-0.3734255,-0.3043338,-0.054249566,0.36285767,0.24068303,-0.16696166,-0.11328478
attn_2_1_outputs,_,-1.1403991,0.55088097,0.22144444,-0.31506175,-0.19285774,-0.36885586,0.14417332
attn_2_1_outputs,_,-0.114674546,0.01192699,-0.6376688,-0.033369165,0.041833296,-0.33437297,0.3041032
attn_2_1_outputs,_,0.37219462,-0.41743264,-0.6194019,-0.041363206,-0.37530622,0.46920782,0.956356
attn_2_2_outputs,0,0.10175657,-0.17343526,-0.02927014,-0.05913331,0.007534867,0.099669926,0.02678691
attn_2_2_outputs,1,0.25723845,-0.4733109,-0.05250884,-0.4568925,-0.025819773,0.4095348,0.37819317
attn_2_2_outputs,10,0.08744334,-0.11989351,0.15553439,-0.52146,0.03363576,0.3308574,0.24336274
attn_2_2_outputs,11,0.15346,-0.07833888,0.20963497,-0.3643187,0.08066487,0.1444225,0.007083409
attn_2_2_outputs,12,0.53374875,0.31631306,-0.25105152,-0.08595464,0.040271007,-0.07604713,-0.011086184
attn_2_2_outputs,13,-0.015675684,0.3307773,0.3082754,-0.068600945,-0.28694722,-0.36144036,0.21011688
attn_2_2_outputs,14,0.4990804,0.10983592,0.4190185,0.12876277,0.2887251,0.5539034,0.62391
attn_2_2_outputs,15,-0.12395815,-0.2922682,0.15853502,-0.6826039,-0.19173186,0.3891587,-0.17935291
attn_2_2_outputs,2,-0.08785225,-0.2298844,0.0071909917,-0.33961976,-0.08859096,0.14446655,-0.01260206
attn_2_2_outputs,3,0.07507622,-0.12929031,-0.0022888985,0.04967374,0.021301873,0.14327866,0.2663086
attn_2_2_outputs,4,0.27873242,0.15771864,0.21272051,0.09041664,0.23653919,0.3981765,0.38496986
attn_2_2_outputs,5,0.41966382,0.25948915,0.24792162,-0.06802254,0.42469937,0.57923156,-0.46799594
attn_2_2_outputs,6,-0.097587384,0.41480395,-0.0018034228,-0.14852025,0.028521247,0.15416859,0.10360395
attn_2_2_outputs,7,0.17437173,-0.58787423,-0.094156265,-0.21600783,-0.026592206,-0.021008557,-0.46170506
attn_2_2_outputs,8,0.26657298,-0.02503654,0.09723502,-0.3095811,0.23458079,0.18314143,-0.07437783
attn_2_2_outputs,9,0.0067896065,-0.19950187,0.12335115,-0.6710551,-0.40748587,0.16911449,0.3533203
attn_2_3_outputs,0,0.20194852,0.025225803,0.01907642,0.19956034,-0.32839745,0.21208927,0.24219644
attn_2_3_outputs,1,-0.20604806,-0.20525542,-0.65902734,-0.1613096,-0.64649534,0.0095024975,-0.08951478
attn_2_3_outputs,10,0.19613338,-0.07681816,-0.32403463,0.20317432,0.8772857,0.0048299646,-1.1498898
attn_2_3_outputs,11,0.41432557,-0.1389177,-0.097642496,0.010405173,0.5503876,0.10238264,-0.96764827
attn_2_3_outputs,12,0.2360753,0.12100517,0.032715555,0.55491465,0.04923133,0.21344653,0.7220912
attn_2_3_outputs,13,-0.10466059,-0.34332034,-0.064528234,0.20745304,-0.11932629,-0.7733054,0.31881627
attn_2_3_outputs,14,0.18650375,-0.4779274,-0.20205854,0.019151643,0.36555982,0.07655126,-1.2449508
attn_2_3_outputs,15,0.18680067,-0.31520867,-0.357765,-0.1296552,0.78021723,-0.072117426,-1.0291584
attn_2_3_outputs,2,-0.14334011,-0.20509113,-0.30097014,-0.039628338,0.72293115,0.06552295,-1.2607117
attn_2_3_outputs,3,-0.5383894,-0.43944082,-0.389976,-0.26369953,0.35370657,-0.20045547,-1.5827645
attn_2_3_outputs,4,0.003679865,0.12017527,0.18272215,0.5362014,0.9373778,0.29827622,-0.62640744
attn_2_3_outputs,5,-0.23089397,0.047997035,0.2746733,0.30456218,0.8397744,0.45622644,-1.5867258
attn_2_3_outputs,6,0.17810811,0.20441847,-0.23546882,0.24807179,-0.38493636,0.35844883,0.6390801
attn_2_3_outputs,7,0.26156121,-0.07123551,-0.34920284,0.18957655,-0.282122,-0.27503848,-0.32924762
attn_2_3_outputs,8,-0.08183225,-0.22012947,-0.16842581,0.0141702425,-0.77100337,-0.022487592,0.33769146
attn_2_3_outputs,9,-0.07195322,-0.0031126328,-0.26720315,0.18405876,0.9433855,0.20163716,-0.72979736
attn_3_0_outputs,0,0.34236866,0.02427201,-0.1726862,0.011482828,0.21049613,-0.05558868,0.95265484
attn_3_0_outputs,1,-0.1038395,-0.4687036,-0.6534823,-0.47893444,-0.31374624,-0.2407745,0.5652674
attn_3_0_outputs,10,0.20051539,-0.042257745,-0.24685693,0.0065721697,0.17238525,0.05322895,1.231996
attn_3_0_outputs,11,0.39568165,0.29515088,-0.14320366,0.24090412,0.4768742,0.32999495,-1.1696213
attn_3_0_outputs,12,0.098832384,-0.13589452,-0.23485397,-0.042847548,0.1054448,0.10871623,0.68264097
attn_3_0_outputs,13,0.13830176,-0.085661024,-0.40736732,-0.029070292,0.14208053,0.11423504,1.1701337
attn_3_0_outputs,14,0.15448846,0.08330211,-0.061086476,0.08111297,0.33482102,0.23426281,0.82087576
attn_3_0_outputs,15,0.19850707,0.026474085,-0.101828806,0.06174791,0.06837033,-0.0082931835,-0.014080345
attn_3_0_outputs,2,0.21271802,0.015712567,-0.027953533,0.07349469,-0.034116264,0.17242923,0.9651204
attn_3_0_outputs,3,0.0063170446,-0.19622055,-0.3434206,-0.39165878,-0.017693052,-0.106095925,0.39378917
attn_3_0_outputs,4,0.38906294,0.1736109,0.11318977,0.18765588,0.32799217,0.31896317,-0.38923714
attn_3_0_outputs,5,-0.0444845,0.014203144,-0.27331135,-0.06883736,0.19067337,0.10845519,0.32019508
attn_3_0_outputs,6,0.022859225,-0.096749775,-0.24442519,-0.11280642,0.0637949,-0.15709479,0.4130239
attn_3_0_outputs,7,0.11074435,-0.3108466,-0.20234644,0.0066903597,0.24058604,0.038247786,0.5914934
attn_3_0_outputs,8,0.3173874,0.055293232,-0.05816971,-0.17925161,0.13576159,0.07238869,0.4495072
attn_3_0_outputs,9,0.25876212,0.18032935,0.037775435,0.110471584,0.42046034,0.36846006,1.0085353
attn_3_1_outputs,0,-0.18071382,-0.30864987,0.44325906,-0.39471477,-0.26693532,-0.05317485,0.5712516
attn_3_1_outputs,1,0.14098503,-0.23145522,-0.11439201,0.26212472,0.23274112,-0.12685378,0.1520033
attn_3_1_outputs,10,0.27297398,0.16298105,0.56526965,0.49687406,0.04398051,-0.087242074,-0.6440294
attn_3_1_outputs,11,0.40866902,-0.044566426,0.3439224,0.8218482,-0.060302153,0.2997277,-0.86601686
attn_3_1_outputs,12,0.22440861,0.06704401,-0.2807545,-0.3623653,0.13305475,0.057676744,0.66837496
attn_3_1_outputs,13,-0.08733514,0.06871296,-5.4034443,0.14721581,-0.014229248,0.18062222,1.9502739
attn_3_1_outputs,14,-0.088381805,-0.0671025,0.16994214,0.31448486,-0.15255679,0.031266194,-0.24184056
attn_3_1_outputs,15,-0.1423228,-0.21024735,0.08420801,-0.13962333,-0.26540804,-0.53688085,-0.156438
attn_3_1_outputs,2,-0.26927835,-0.2973174,-0.08940873,-0.28473565,-0.5082962,-0.3782201,-2.044093
attn_3_1_outputs,3,-0.15399384,0.20743528,0.223073,0.5616349,0.01818287,0.38830042,-0.68818295
attn_3_1_outputs,4,0.345259,0.5154755,0.6175457,0.51575685,0.36219937,0.52392936,-0.54648536
attn_3_1_outputs,5,0.15486228,-0.25657105,0.18507214,0.23199123,0.23490734,-0.37366718,-0.31269538
attn_3_1_outputs,6,-0.03826823,0.4460669,0.2897071,-0.222469,-0.30521995,0.1506015,0.16276735
attn_3_1_outputs,7,0.39492515,0.028811144,0.57381815,-0.041238364,0.57458884,-0.01709724,0.28828952
attn_3_1_outputs,8,-0.067450285,-0.12621063,0.49387196,-0.022257725,0.030915068,0.13774124,0.37456384
attn_3_1_outputs,9,0.11147261,0.048787694,0.44112033,0.19201516,-0.095227614,-0.10328851,-1.2447954
attn_3_2_outputs,0,0.19204514,0.19320413,0.1123229,-0.14160404,0.08698367,-0.021136481,1.0893332
attn_3_2_outputs,1,0.03847765,0.06522162,0.09611574,-0.27210656,-0.13356668,0.15094864,1.1262608
attn_3_2_outputs,10,-0.14752725,-0.05490783,-0.14211255,-0.37692675,-0.2017772,-0.0555005,1.1549667
attn_3_2_outputs,11,0.44377366,0.5822689,0.3225808,0.26939103,0.45996815,0.5400043,-0.93886495
attn_3_2_outputs,12,0.2922091,0.18056685,0.36411318,0.092906184,0.33168137,0.46107954,1.0370929
attn_3_2_outputs,13,0.0992092,0.23740235,0.012174983,-0.07368895,0.08729662,0.26620296,1.3504716
attn_3_2_outputs,14,-0.19384988,0.008619234,0.025961561,-0.23651001,0.039773498,0.17559671,0.78539896
attn_3_2_outputs,15,0.1373691,0.20923594,0.27077568,-0.1404638,-0.01437756,0.082605235,0.32178986
attn_3_2_outputs,2,0.13615479,0.18751587,0.2847623,-0.05640296,-0.14648218,0.25455967,1.091964
attn_3_2_outputs,3,0.1063791,0.13788588,0.15427224,-0.3446494,0.069342576,0.16880603,0.70343715
attn_3_2_outputs,4,0.07707117,0.32030982,0.3547429,-0.024171455,0.18230058,0.35319278,-0.35990646
attn_3_2_outputs,5,0.017275393,0.20846513,0.16168424,-0.11987654,0.2511598,0.23878074,0.4790659
attn_3_2_outputs,6,-0.1712812,0.04443621,0.047054954,-0.2350873,-0.024746327,-0.10365835,0.4011123
attn_3_2_outputs,7,-0.111258835,-0.29762697,-0.04952222,-0.27979574,-0.033180613,0.029396322,0.66481906
