feature,value,0,1,2,3,4
num_mlp_0_1_outputs,3,-6.5442934,-0.43047085,1.5007484,1.8792005,2.291145
num_mlp_0_1_outputs,4,-0.2135636,-0.53941137,0.04741734,0.38992298,-0.2710417
num_mlp_0_1_outputs,5,-0.83626366,-0.13588728,0.32263562,0.4370633,0.2083961
num_mlp_0_1_outputs,6,5.249344,-1.0597755,-3.377968,-4.05243,2.3392005
num_mlp_0_1_outputs,7,-3.28068,-4.3646398,1.42347,1.8113489,1.2991434
num_mlp_1_0_outputs,0,-0.5609864,-0.06024109,-0.36300296,0.26285684,0.23943666
num_mlp_1_0_outputs,1,-0.5944446,0.08938031,0.16189066,0.47402453,0.8467724
num_mlp_1_0_outputs,2,-1.0177191,0.8128552,1.2229049,-0.62192327,-1.9339477
num_mlp_1_0_outputs,3,-3.4156795,-2.588045,-0.5929195,1.7913375,2.4264417
num_mlp_1_0_outputs,4,-0.024689073,-0.12105626,0.26611045,-0.1233743,-0.1206597
num_mlp_1_0_outputs,5,-0.09747927,0.05957976,0.051321674,0.15697415,0.41964543
num_mlp_1_0_outputs,6,-0.35301116,0.13779926,-0.09871413,0.30527875,0.5124873
num_mlp_1_0_outputs,7,0.9778178,-1.0680448,-1.3412925,0.66542554,2.557139
num_mlp_1_1_outputs,0,-0.30965737,0.24787894,0.16087285,0.046830468,0.2705376
num_mlp_1_1_outputs,1,-1.0067972,0.15835476,0.2928655,-0.22044821,-0.039896984
num_mlp_1_1_outputs,2,0.061205167,0.010425567,0.44357595,0.30586123,0.62407315
num_mlp_1_1_outputs,3,-0.20764136,0.7660036,0.31888598,0.5217139,0.16845937
num_mlp_1_1_outputs,4,-0.9655649,0.89294577,0.9063263,0.7366585,0.022249449
num_mlp_1_1_outputs,5,-0.36624748,-0.38268688,-0.17375578,-0.065510206,0.40238386
num_mlp_1_1_outputs,6,-1.8194633,0.30351913,-1.1915395,0.80567896,1.5859377
num_mlp_1_1_outputs,7,0.34097517,0.35128263,-0.47808155,0.42550376,-0.35005555
num_mlp_2_0_outputs,0,0.16431352,0.2685379,0.19427474,0.3234215,0.1797519
num_mlp_2_0_outputs,1,-0.09673692,-0.21820328,-0.44813517,0.23497322,-0.11104634
num_mlp_2_0_outputs,2,-0.8758142,0.044266537,0.31275263,-0.049207617,-0.57641745
num_mlp_2_0_outputs,3,-0.41722694,-0.337498,-0.22425613,0.30372733,0.10417724
num_mlp_2_0_outputs,4,0.7741496,0.4010446,0.73469603,-0.09224818,-1.0411278
num_mlp_2_0_outputs,5,-2.2020416,0.5507538,-1.0224582,1.344917,2.6373906
num_mlp_2_0_outputs,6,-0.94944084,0.17978504,1.4700803,0.058918636,-1.1389458
num_mlp_2_0_outputs,7,-2.2877672,-1.4530846,-0.09526941,1.4751768,0.99940497
num_mlp_2_1_outputs,0,-2.693139,0.091800265,0.586083,1.036247,0.66857105
num_mlp_2_1_outputs,1,0.95557797,0.7583296,-0.5129004,0.8249457,0.80991733
num_mlp_2_1_outputs,2,-0.27072233,0.34935555,0.374648,0.046987683,0.57683396
num_mlp_2_1_outputs,3,0.25160196,-0.03927865,0.14282688,0.28662166,0.11523852
num_mlp_2_1_outputs,4,-0.8937914,1.4090793,-0.90688586,-0.74129725,0.5249779
num_mlp_2_1_outputs,5,-0.92800397,0.6392352,0.46481556,-0.76648724,-0.35583165
num_mlp_2_1_outputs,6,-0.02245867,-3.346073,0.8573189,0.41200575,2.2368214
num_mlp_2_1_outputs,7,-0.30415618,0.7308312,0.58296204,0.34964493,-0.34905583
ones,_,-0.41902754,0.16443716,0.42491442,0.88115656,0.1488044
positions,0,-0.18827528,-0.050663356,-0.080628514,0.57013655,-0.17630357
positions,1,2.0598054,0.40458453,0.23182079,-2.159317,-4.3554277
positions,2,0.2937867,3.2396739,-0.36589453,-1.4071075,-2.6725454
positions,3,-1.9662969,2.3131692,0.4760822,1.2332965,-1.1488023
positions,4,-3.3934338,-1.9181027,1.5354873,2.3927145,1.2600237
positions,5,-2.0894802,-3.958775,-0.74203783,2.3831139,1.8256122
positions,6,-2.3199697,-2.0502005,-2.4798782,-1.2578183,2.3356571
positions,7,0.21708699,0.20202476,-0.6149757,-0.33105364,-0.080922596
tokens,0,2.0549085,0.4610153,0.018955814,-1.2708962,-1.1432991
tokens,1,0.9174844,4.370467,0.092048734,-2.5739248,-4.278708
tokens,2,-1.4212766,-0.63561803,1.6010207,-0.28164068,-1.2832243
tokens,3,-1.8961632,-0.6679004,-0.10433949,1.2261393,0.91658235
tokens,4,-4.2339897,-3.8894198,-2.6136465,1.4850396,5.42899
tokens,</s>,0.13478707,-0.646506,-0.16144063,0.027624182,0.5997149
tokens,<pad>,-0.44001195,0.48072782,0.3416913,-0.023526583,-0.1671207
tokens,<s>,-0.1708881,-0.22832963,0.25404677,0.5847209,-0.018100936
