feature,value,0,1,2,3,4
attn_1_0_outputs,4,0.8332475,-1.1561215,-0.5318653,-0.6712471,0.6854387
attn_1_0_outputs,</s>,-2.0711899,-0.3287485,2.1587167,-0.39292008,2.158029
attn_1_0_outputs,<pad>,0.16247247,-0.23952377,0.51803994,0.25160554,-0.065797076
attn_1_0_outputs,<s>,0.12142057,0.35379937,-0.37547782,-0.23480128,-1.1689696
attn_1_1_outputs,0,-1.1873388,1.1552022,0.4876257,1.4810663,0.57265127
attn_1_1_outputs,1,0.71863943,-1.8843387,-0.44941956,0.81229395,-0.22775841
attn_1_1_outputs,2,0.52925664,0.3284955,-1.5821097,0.72290844,0.25299674
attn_1_1_outputs,3,0.2617512,1.0638032,0.08983767,-1.5363106,0.20966765
attn_1_1_outputs,4,0.14013933,0.849536,0.6753292,0.43132016,-0.98257476
attn_1_1_outputs,</s>,0.32219523,0.10777589,-0.10438015,0.6327676,-0.8539147
attn_1_1_outputs,<pad>,0.105592944,0.64704704,0.024257924,0.8237855,0.05497081
attn_1_1_outputs,<s>,-0.35340825,0.36433667,-0.42138416,0.33045694,-0.6650005
attn_1_2_outputs,0,3.1568775,-1.8114022,-2.6888707,-0.45292026,-1.3350915
attn_1_2_outputs,1,-1.54619,3.6297262,-1.2550778,-1.5644342,-2.0883455
attn_1_2_outputs,2,-0.7003064,-0.315734,3.6402762,-1.1395828,-1.062524
attn_1_2_outputs,3,-0.06065952,-1.1706443,-2.037208,4.0595975,-1.389128
attn_1_2_outputs,4,-1.7083921,-2.5426483,-2.3711228,-1.5224686,3.7680304
attn_1_2_outputs,</s>,-0.026305828,-0.060693998,-0.3389621,0.70318544,-0.5836523
attn_1_2_outputs,<pad>,-0.45389667,0.62396264,-0.15937476,0.22420883,-0.07117156
attn_1_2_outputs,<s>,0.47578546,0.5750529,0.19424516,-0.6073261,0.42508063
attn_1_3_outputs,0,-0.58469594,-0.36020678,-0.9091013,-0.023083927,0.04525019
attn_1_3_outputs,1,0.09105569,-0.51118916,-0.8527638,0.005967098,0.01505516
attn_1_3_outputs,2,0.37433937,0.33715123,-0.86947006,0.43536493,0.36698106
attn_1_3_outputs,3,0.12705943,0.20355992,-0.35381562,-0.273857,0.40507454
attn_1_3_outputs,4,0.50237024,0.27168232,0.19094379,0.41367427,0.26146635
attn_1_3_outputs,</s>,0.47713724,0.42270032,-0.24297464,0.47706175,-0.30248243
attn_1_3_outputs,<pad>,-0.29294458,0.9084375,0.023760913,-0.7392608,-0.4992835
attn_1_3_outputs,<s>,-0.07750213,0.14389738,-0.46433023,0.0058167554,0.09210662
attn_2_0_outputs,0,-3.6878417,1.434147,1.5354393,3.6935065,1.3752052
attn_2_0_outputs,1,0.40591696,-3.9797628,1.1737353,1.830996,0.73379314
attn_2_0_outputs,2,1.5652995,1.9081374,-5.6566305,2.6977558,0.94966185
attn_2_0_outputs,3,1.1301053,0.48911658,0.36000222,-2.415033,1.8205754
attn_2_0_outputs,4,1.1235523,1.9502773,2.1626763,1.3847513,-3.3149695
attn_2_0_outputs,</s>,-0.6392068,-0.7833267,-0.7211629,1.4047273,0.20797405
attn_2_0_outputs,<pad>,-0.930655,0.4297816,-0.255357,0.13074028,-0.120434195
attn_2_0_outputs,<s>,2.155067,0.5282548,0.083606936,-2.43048,-0.14789507
attn_2_1_outputs,0,0.12267112,-0.4592649,0.5278166,-1.3599278,0.64744234
attn_2_1_outputs,1,0.17221388,0.22085826,-1.1772985,-0.32681462,0.54152495
attn_2_1_outputs,2,0.79620785,-1.0480438,0.21030875,-0.09610671,0.4865448
attn_2_1_outputs,3,-0.88695085,-0.6583746,-0.07267735,0.10304918,-0.0039516115
attn_2_1_outputs,4,1.9225383,0.8119416,0.04983901,-0.44940156,-1.2475501
attn_2_1_outputs,</s>,0.08062186,-0.045919497,-1.0843222,0.8550538,-1.0375626
attn_2_1_outputs,<pad>,0.31723762,0.03173721,-0.16489974,-0.030063499,-0.39218825
attn_2_1_outputs,<s>,-0.0619848,-0.5338549,-0.163731,-0.8185341,-0.40462413
attn_2_2_outputs,0,2.1145449,-0.9482708,-1.9835865,-0.5442098,-0.0051876926
attn_2_2_outputs,1,-0.8318296,2.1745603,-2.2384174,-0.847816,-0.3353492
attn_2_2_outputs,2,-0.37550682,-1.3133363,1.9714174,-0.47535524,0.030247377
attn_2_2_outputs,3,-0.48752302,-0.6919784,-1.571967,3.3877432,-0.543699
attn_2_2_outputs,4,-0.81659484,0.42377448,-0.11278482,-1.4532342,2.2291148
attn_2_2_outputs,</s>,0.99984753,-2.5571384,-2.5896757,4.3873286,-0.7722247
attn_2_2_outputs,<pad>,-0.22234954,-0.08140007,0.021321008,0.11386739,-0.3355912
attn_2_2_outputs,<s>,0.3763024,0.89617753,-0.0026664233,-1.1219596,-0.4424408
attn_2_3_outputs,0,-3.2591674,1.1557908,0.58616287,2.8155344,0.46590883
attn_2_3_outputs,1,1.1180706,-4.6561418,3.1638777,2.3033056,0.9358781
attn_2_3_outputs,2,0.37169096,2.8541625,-5.1888485,2.5861309,1.367672
attn_2_3_outputs,3,2.236097,1.9094754,1.1223471,-4.9615464,1.4599794
attn_2_3_outputs,4,-0.06254786,0.92442566,1.7779922,2.7280304,-3.1294882
attn_2_3_outputs,</s>,-0.3182775,0.12586129,0.20186211,0.29376894,0.06890266
attn_2_3_outputs,<pad>,0.45455226,1.0269095,0.10045741,-0.11101608,0.697677
attn_2_3_outputs,<s>,0.4652065,0.39254567,0.10598212,-0.5547004,-0.21296257
mlp_0_0_outputs,0,3.9969156,3.9246678,0.5359445,-7.3666024,-0.77638763
mlp_0_0_outputs,1,-0.18474807,-0.5446764,0.5817805,0.044223513,-0.27098107
mlp_0_0_outputs,2,-0.19844769,-0.327185,-0.37635267,3.0256112,0.5437572
mlp_0_0_outputs,3,-0.41367054,0.6768066,0.978683,-4.6959615,0.007385996
mlp_0_0_outputs,4,0.276985,0.18853968,0.6698516,-0.21919484,0.08810316
mlp_0_0_outputs,5,-0.026637357,0.025110917,-0.6237871,-0.025635317,0.15361902
mlp_0_0_outputs,6,1.0612777,-4.5841665,0.54814315,2.4164724,0.039768226
mlp_0_0_outputs,7,-2.3759627,1.6017046,-1.5609756,1.7042965,0.52679473
mlp_1_0_outputs,0,-0.042949293,-0.28135055,0.3287156,-0.04462236,-0.08714295
mlp_1_0_outputs,1,0.25040922,-0.6470108,0.33734414,0.0025084824,-0.6013087
mlp_1_0_outputs,2,-0.69373643,-0.066030845,0.3881037,-0.22974165,0.80869776
mlp_1_0_outputs,3,-3.7251916,1.056609,0.32888523,0.8751966,0.99022007
mlp_1_0_outputs,4,2.4560797,3.6596615,1.5858864,3.6341107,-7.824091
mlp_1_0_outputs,5,1.9883999,-0.6851346,-0.5901974,-0.9866105,-0.46752366
mlp_1_0_outputs,6,-0.29716402,-2.8118324,1.3241279,-1.1076343,1.6820012
mlp_1_0_outputs,7,2.761425,2.928997,-10.409251,1.1343158,2.4422798
mlp_2_0_outputs,0,-0.357653,-0.3321297,-0.09698675,-0.10411965,0.72050405
mlp_2_0_outputs,1,0.12782948,-0.4573963,-0.12973398,-0.272603,-0.5869221
mlp_2_0_outputs,2,1.5414788,-1.2881223,-1.1615071,1.4196783,0.10834958
mlp_2_0_outputs,3,-1.7106124,-1.3567287,-1.74468,-2.4892037,4.427077
mlp_2_0_outputs,4,0.5927451,-0.070144035,0.38957793,-0.17202196,0.10447136
mlp_2_0_outputs,5,0.82868534,-1.0067846,-1.118766,2.295512,0.81852823
mlp_2_0_outputs,6,-4.0461035,6.463562,5.402993,-4.6069508,-3.2478566
mlp_2_0_outputs,7,1.5273137,0.2135118,0.14390866,0.6501039,-2.2545586
num_attn_0_0_outputs,_,1.8827969,-4.492803,5.2996435,-4.79928,0.80762947
num_attn_0_1_outputs,_,-1.621054,3.8142471,4.17001,-3.1321354,-1.3566152
num_attn_0_2_outputs,_,0.7497396,0.84179664,-2.0003834,-1.2788963,0.7788552
num_attn_0_3_outputs,_,-2.805187,-1.2647071,-0.24529015,-0.59094095,4.323935
num_attn_1_0_outputs,_,1.9521817,-2.173598,-1.593441,1.8313367,-1.4327506
num_attn_1_1_outputs,_,1.0490131,0.2921804,-0.39122903,-1.9567007,1.8975363
num_attn_1_2_outputs,_,0.31767055,-0.034226622,0.38409165,0.18695427,-0.3910813
num_attn_1_3_outputs,_,3.4701047,2.2232502,-4.1540537,1.660417,-3.6361065
num_attn_2_0_outputs,_,-1.0951173,2.3811693,3.2049217,-1.7686822,-2.7304423
num_attn_2_1_outputs,_,2.4064696,-1.8420913,0.76383287,1.5115492,-4.3360815
num_attn_2_2_outputs,_,-2.3770661,2.9663897,-2.3311632,3.4110105,-2.8994122
num_attn_2_3_outputs,_,-3.0866156,-1.8893255,1.8768108,0.20069988,3.7688239
num_mlp_0_0_outputs,0,0.25064158,-1.3741263,1.6357424,1.9487797,-0.68327165
num_mlp_0_0_outputs,1,-0.026690701,-0.0869246,0.5346186,0.2127811,0.7707337
num_mlp_0_0_outputs,2,0.14291728,-0.41305253,0.3868065,-0.05511169,0.20295507
num_mlp_0_0_outputs,3,0.035782363,-0.39246508,0.21927229,-0.071134456,0.36128002
num_mlp_0_0_outputs,4,0.16872428,-0.49073207,0.09925308,-0.15942715,0.20414902
num_mlp_0_0_outputs,5,0.039963756,-0.42884868,0.13394812,-0.24738972,-0.022968851
num_mlp_0_0_outputs,6,0.7955221,1.3309276,-2.0933044,-1.8805999,1.6851685
num_mlp_0_0_outputs,7,-0.109070025,-0.75528926,0.35888913,0.056636497,0.06576894
num_mlp_1_0_outputs,0,-1.0159137,0.6823218,0.44019213,0.76273865,-0.23807226
num_mlp_1_0_outputs,1,-0.6830996,1.63672,1.1170237,0.5436987,0.861833
num_mlp_1_0_outputs,2,-0.7947398,1.379969,0.91342866,0.40476876,0.4600205
num_mlp_1_0_outputs,3,4.0454135,-1.1282295,-1.4263843,-0.6026106,0.053779468
num_mlp_1_0_outputs,4,-1.3310156,1.3556491,0.599319,-0.055122424,0.53502166
num_mlp_1_0_outputs,5,-1.3816305,0.88006216,0.38338345,-0.2624258,0.017162785
num_mlp_1_0_outputs,6,-0.21338362,1.3573467,0.7448483,0.25261152,0.41067758
num_mlp_1_0_outputs,7,-0.6316165,1.6064883,1.1536183,0.69930893,0.7935456
num_mlp_2_0_outputs,0,0.23430382,-0.23805164,-0.37898576,0.30690202,0.68131065
num_mlp_2_0_outputs,1,-0.4001533,0.6432488,0.14503305,-0.006901524,0.50825953
num_mlp_2_0_outputs,2,-1.4199249,2.69512,2.3898673,-1.6278872,-0.36114997
num_mlp_2_0_outputs,3,-2.0996888,-0.09549028,0.089125596,-0.49207416,2.5821393
num_mlp_2_0_outputs,4,-0.019824278,1.0476955,0.8151799,-0.81342316,0.39908436
num_mlp_2_0_outputs,5,-0.64141154,0.15201573,-0.3088992,-0.15466309,-0.0943283
num_mlp_2_0_outputs,6,1.994391,-2.1644065,-3.183514,2.783636,-0.9128933
num_mlp_2_0_outputs,7,0.43834493,0.4362894,-0.43627873,-0.86008555,-0.40035024
ones,_,-0.1975372,-0.060602047,0.0068522566,0.78041136,0.007136257
positions,0,-0.85179657,0.028277792,-0.5627279,-0.36212882,-0.5272104
positions,1,-0.05390187,-0.36548343,-0.85039115,1.5900509,-0.05783435
positions,2,0.2364265,0.24212536,-0.2613373,-0.59184587,-0.5918712
positions,3,0.70623296,0.63720524,0.2833485,-0.08237708,0.13184796
positions,4,1.0837624,-0.068890415,-0.3767057,-0.9851703,-0.080450594
positions,5,-0.39687368,0.16771896,-0.33326176,1.2352357,0.14350565
positions,6,-0.72867155,-0.8161358,-1.0134476,-1.0764834,-0.5278441
positions,7,-0.79678524,-0.45569125,-0.2705919,-0.3390798,0.3087656
tokens,0,0.7857943,0.125861,0.29518858,0.4578909,0.59074473
tokens,1,0.2193638,-0.40306935,-0.3367922,0.12897076,1.0656297
tokens,2,0.10986942,-0.73869896,-0.29411083,-0.058073666,1.1658217
tokens,3,2.0719903,0.18959935,-0.4928979,0.22221787,-3.4001553
tokens,4,-0.83626634,-0.5210744,-0.22480752,-0.10425856,0.9584718
tokens,</s>,-0.22580959,0.6201375,-0.030842759,-0.44635686,-0.46047243
tokens,<pad>,0.9756734,0.092964284,-0.49965447,0.46151295,0.5310766
tokens,<s>,-0.51673263,-0.14856657,-0.15697323,-0.21359433,-0.4528503
